ID,dataset,taxaID,locus,gene,score,essentiality,Ref_db,pmid
3611,108,83333,cysC,cysC,0,NE,PEC,
3612,108,83333,cysD,cysD,0,NE,PEC,
3613,108,83333,cysE,cysE,0,NE,PEC,
3614,108,83333,cysG,cysG,0,NE,PEC,
3615,108,83333,cysH,cysH,0,NE,PEC,
3616,108,83333,cysI,cysI,0,NE,PEC,
3617,108,83333,cysJ,cysJ,0,NE,PEC,
3618,108,83333,cysK,cysK,0,NE,PEC,
3619,108,83333,cysM,cysM,0,NE,PEC,
3620,108,83333,cysN,cysN,0,NE,PEC,
3621,108,83333,cysP,cysP,0,NE,PEC,
3622,108,83333,cysQ,cysQ,0,NE,PEC,
3623,108,83333,cysS,cysS,1,E,PEC,
3624,108,83333,cysT,cysT,0.25,C,PEC,
3625,108,83333,cysU,cysU,0,NE,PEC,
3626,108,83333,cysW,cysW,0,NE,PEC,
3627,108,83333,cysX,cysX,0,NE,PEC,
3628,108,83333,cysZ,cysZ,0,NE,PEC,
3629,108,83333,cytR,cytR,0,NE,PEC,
3630,108,83333,dacA,dacA,0,NE,PEC,
3631,108,83333,dacB,dacB,0,NE,PEC,
3632,108,83333,dacC,dacC,0,NE,PEC,
3633,108,83333,dacD,dacD,0,NE,PEC,
3634,108,83333,dadA,dadA,0,NE,PEC,
3635,108,83333,dadB,dadB,0,NE,PEC,
3636,108,83333,dadQ,dadQ,0,NE,PEC,
3637,108,83333,dadX,dadX,0,NE,PEC,
3638,108,83333,dam,dam,0,NE,PEC,
3639,108,83333,damX,damX,0,NE,PEC,
3640,108,83333,dapA,dapA,1,E,PEC,
3641,108,83333,dapB,dapB,1,E,PEC,
3642,108,83333,dapC,dapC,0,NE,PEC,
3643,108,83333,dapD,dapD,1,E,PEC,
3644,108,83333,dapE,dapE,1,E,PEC,
3645,108,83333,dapF,dapF,0,NE,PEC,
3646,108,83333,dauA,dauA,0,NE,PEC,
3647,108,83333,dbpA,dbpA,0,NE,PEC,
3648,108,83333,dcd,dcd,0,NE,PEC,
3649,108,83333,dcm,dcm,0,NE,PEC,
3650,108,83333,dcp,dcp,0,NE,PEC,
3651,108,83333,dcrB,dcrB,0,NE,PEC,
3652,108,83333,dctA,dctA,0,NE,PEC,
3653,108,83333,dctB,dctB,0,NE,PEC,
3654,108,83333,dctR,dctR,0,NE,PEC,
3655,108,83333,dcuA,dcuA,0,NE,PEC,
3656,108,83333,dcuB,dcuB,0,NE,PEC,
3657,108,83333,dcuC,dcuC,0,NE,PEC,
3658,108,83333,dcuD,dcuD,0,NE,PEC,
3659,108,83333,dcuR,dcuR,0,NE,PEC,
3660,108,83333,dcuS,dcuS,0,NE,PEC,
3661,108,83333,dcyD,dcyD,0,NE,PEC,
3662,108,83333,ddlA,ddlA,0,NE,PEC,
3663,108,83333,ddlB,ddlB,0,NE,PEC,
3664,108,83333,ddpA,ddpA,0,NE,PEC,
3665,108,83333,ddpB,ddpB,0,NE,PEC,
3666,108,83333,ddpC,ddpC,0,NE,PEC,
3667,108,83333,ddpD,ddpD,0,NE,PEC,
3668,108,83333,ddpF,ddpF,0,NE,PEC,
3669,108,83333,ddpX,ddpX,0,NE,PEC,
3670,108,83333,deaD,deaD,0,NE,PEC,
3671,108,83333,dedA,dedA,0,NE,PEC,
3672,108,83333,dedD,dedD,0,NE,PEC,
3673,108,83333,def,def,1,E,PEC,
3674,108,83333,degP,degP,0,NE,PEC,
3675,108,83333,degQ,degQ,0,NE,PEC,
3676,108,83333,degS,degS,1,E,PEC,
3677,108,83333,del,del,0,NE,PEC,
3678,108,83333,deoA,deoA,0,NE,PEC,
3679,108,83333,deoB,deoB,0,NE,PEC,
3680,108,83333,deoC,deoC,0,NE,PEC,
3681,108,83333,deoD,deoD,0,NE,PEC,
3682,108,83333,deoR,deoR,0,NE,PEC,
3683,108,83333,der,der,1,E,PEC,
3684,108,83333,dfp,dfp,1,E,PEC,
3685,108,83333,dgd,dgd,0,NE,PEC,
3686,108,83333,dgkA,dgkA,0,NE,PEC,
3687,108,83333,dgkR,dgkR,0,NE,PEC,
3688,108,83333,dgoA,dgoA,0,NE,PEC,
3689,108,83333,dgoD,dgoD,0,NE,PEC,
3690,108,83333,dgoK,dgoK,0,NE,PEC,
3691,108,83333,dgoR,dgoR,0,NE,PEC,
3692,108,83333,dgoT,dgoT,0,NE,PEC,
3693,108,83333,dgt,dgt,0,NE,PEC,
3694,108,83333,dhaK,dhaK,0,NE,PEC,
3695,108,83333,dhaL,dhaL,0,NE,PEC,
3696,108,83333,dhaM,dhaM,0,NE,PEC,
3697,108,83333,dhaR,dhaR,0,NE,PEC,
3698,108,83333,diaA,diaA,0,NE,PEC,
3699,108,83333,dicA,dicA,0,NE,PEC,
3700,108,83333,dicB,dicB,0,NE,PEC,
3701,108,83333,dicC,dicC,0,NE,PEC,
3702,108,83333,dicF,dicF,0,NE,PEC,
3703,108,83333,dinB,dinB,0,NE,PEC,
3704,108,83333,dinD,dinD,0,NE,PEC,
3705,108,83333,dinF,dinF,0,NE,PEC,
3706,108,83333,dinG,dinG,0,NE,PEC,
3707,108,83333,dinI,dinI,0,NE,PEC,
3708,108,83333,dinJ,dinJ,0,NE,PEC,
3709,108,83333,dinQ,dinQ,0,NE,PEC,
3710,108,83333,dinY,dinY,0,NE,PEC,
3711,108,83333,djlA,djlA,0,NE,PEC,
3712,108,83333,djlB,djlB,0,NE,PEC,
3713,108,83333,djlC,djlC,0,NE,PEC,
3714,108,83333,dkgA,dkgA,0,NE,PEC,
3715,108,83333,dkgB,dkgB,0,NE,PEC,
3716,108,83333,dksA,dksA,0,NE,PEC,
3717,108,83333,dld,dld,0,NE,PEC,
3718,108,83333,dmlA,dmlA,0,NE,PEC,
3719,108,83333,dmlR,dmlR,0,NE,PEC,
3720,108,83333,dmsA,dmsA,0,NE,PEC,
3721,108,83333,dmsB,dmsB,0,NE,PEC,
3722,108,83333,dmsC,dmsC,0,NE,PEC,
3723,108,83333,dmsD,dmsD,0,NE,PEC,
3724,108,83333,dnaA,dnaA,1,E,PEC,
3725,108,83333,dnaB,dnaB,1,E,PEC,
3726,108,83333,dnaC,dnaC,1,E,PEC,
3727,108,83333,dnaE,dnaE,1,E,PEC,
3728,108,83333,dnaG,dnaG,1,E,PEC,
3729,108,83333,dnaI,dnaI,0,NE,PEC,
3730,108,83333,dnaJ,dnaJ,0,NE,PEC,
3731,108,83333,dnaK,dnaK,0,NE,PEC,
3732,108,83333,dnaN,dnaN,1,E,PEC,
3733,108,83333,dnaQ,dnaQ,0,NE,PEC,
3734,108,83333,dnaT,dnaT,1,E,PEC,
3735,108,83333,dnaX,dnaX,1,E,PEC,
3736,108,83333,dosC,dosC,0,NE,PEC,
3737,108,83333,dosP,dosP,0,NE,PEC,
3738,108,83333,dpiA,dpiA,0,NE,PEC,
3739,108,83333,dpiB,dpiB,0,NE,PEC,
3740,108,83333,dppA,dppA,0,NE,PEC,
3741,108,83333,dppB,dppB,0,NE,PEC,
3742,108,83333,dppC,dppC,0,NE,PEC,
3743,108,83333,dppD,dppD,0,NE,PEC,
3744,108,83333,dppF,dppF,0,NE,PEC,
3745,108,83333,dppG,dppG,0,NE,PEC,
3746,108,83333,dps,dps,0,NE,PEC,
3747,108,83333,dsbA,dsbA,0,NE,PEC,
3748,108,83333,dsbB,dsbB,0,NE,PEC,
3749,108,83333,dsbC,dsbC,0,NE,PEC,
3750,108,83333,dsbD,dsbD,0,NE,PEC,
3751,108,83333,dsbE,dsbE,0,NE,PEC,
3752,108,83333,dsbG,dsbG,0,NE,PEC,
3753,108,83333,dsdA,dsdA,0,NE,PEC,
3754,108,83333,dsdC,dsdC,0,NE,PEC,
3755,108,83333,dsdX,dsdX,0,NE,PEC,
3756,108,83333,dsrA,dsrA,0,NE,PEC,
3757,108,83333,dsrB,dsrB,0,NE,PEC,
3758,108,83333,dtd,dtd,0,NE,PEC,
3759,108,83333,dtpA,dtpA,0,NE,PEC,
3760,108,83333,dtpB,dtpB,0,NE,PEC,
3761,108,83333,dtpD,dtpD,0,NE,PEC,
3762,108,83333,dusA,dusA,0,NE,PEC,
3763,108,83333,dusB,dusB,0,NE,PEC,
3764,108,83333,dusC,dusC,0,NE,PEC,
3765,108,83333,dut,dut,1,E,PEC,
3766,108,83333,dvl,dvl,0,NE,PEC,
3767,108,83333,dxr,dxr,1,E,PEC,
3768,108,83333,dxs,dxs,1,E,PEC,
3769,108,83333,eaeH,eaeH,0,NE,PEC,
3770,108,83333,eamA,eamA,0,NE,PEC,
3771,108,83333,eamB,eamB,0,NE,PEC,
3772,108,83333,ebgA,ebgA,0,NE,PEC,
3773,108,83333,ebgB,ebgB,0,NE,PEC,
3774,108,83333,ebgC,ebgC,0,NE,PEC,
3775,108,83333,ebgR,ebgR,0,NE,PEC,
3776,108,83333,ecfA,ecfA,0,NE,PEC,
3777,108,83333,ecnA,ecnA,0,NE,PEC,
3778,108,83333,ecnB,ecnB,0,NE,PEC,
3779,108,83333,eco,eco,0,NE,PEC,
3780,108,83333,ecpA,ecpA,0,NE,PEC,
3781,108,83333,ecpB,ecpB,0,NE,PEC,
3782,108,83333,ecpC,ecpC,0,NE,PEC,
3783,108,83333,ecpD,ecpD,0,NE,PEC,
3784,108,83333,ecpE,ecpE,0,NE,PEC,
3785,108,83333,ecpR,ecpR,0,NE,PEC,
3786,108,83333,eda,eda,0,NE,PEC,
3787,108,83333,edd,edd,0,NE,PEC,
3788,108,83333,efeB,efeB,0,NE,PEC,
3789,108,83333,efeO,efeO,0,NE,PEC,
3790,108,83333,efeU,efeU,0,NE,PEC,
3791,108,83333,efp,efp,1,E,PEC,
3792,108,83333,elaA,elaA,0,NE,PEC,
3793,108,83333,elaB,elaB,0,NE,PEC,
3794,108,83333,elaD,elaD,0,NE,PEC,
3795,108,83333,elbB,elbB,0,NE,PEC,
3796,108,83333,elfA,elfA,0,NE,PEC,
3797,108,83333,elfC,elfC,0,NE,PEC,
3798,108,83333,elfD,elfD,0,NE,PEC,
3799,108,83333,elfG,elfG,0,NE,PEC,
3800,108,83333,emrA,emrA,0,NE,PEC,
3801,108,83333,emrB,emrB,0,NE,PEC,
3802,108,83333,emrD,emrD,0,NE,PEC,
3803,108,83333,emrE,emrE,0,NE,PEC,
3804,108,83333,emrK,emrK,0,NE,PEC,
3805,108,83333,emrY,emrY,0,NE,PEC,
3806,108,83333,emtA,emtA,0,NE,PEC,
3807,108,83333,endA,endA,0,NE,PEC,
3808,108,83333,eno,eno,1,E,PEC,
3809,108,83333,entA,entA,0,NE,PEC,
3810,108,83333,entB,entB,0,NE,PEC,
3811,108,83333,entC,entC,0,NE,PEC,
3812,108,83333,entD,entD,0,NE,PEC,
3813,108,83333,entE,entE,0,NE,PEC,
3814,108,83333,entF,entF,0,NE,PEC,
3815,108,83333,entH,entH,0,NE,PEC,
3816,108,83333,entS,entS,0,NE,PEC,
3817,108,83333,envC,envC,0,NE,PEC,
3818,108,83333,envN,envN,0,NE,PEC,
3819,108,83333,envP,envP,0,NE,PEC,
3820,108,83333,envQ,envQ,0,NE,PEC,
3821,108,83333,envR,envR,0,NE,PEC,
3822,108,83333,envT,envT,0,NE,PEC,
3823,108,83333,envY,envY,0,NE,PEC,
3824,108,83333,envZ,envZ,0,NE,PEC,
3825,108,83333,epd,epd,0,NE,PEC,
3826,108,83333,epmA,epmA,0,NE,PEC,
3827,108,83333,epmB,epmB,0,NE,PEC,
3828,108,83333,epmC,epmC,0,NE,PEC,
3829,108,83333,eptA,eptA,0,NE,PEC,
3830,108,83333,eptB,eptB,0,NE,PEC,
3831,108,83333,eptC,eptC,0,NE,PEC,
3832,108,83333,era,era,1,E,PEC,
3833,108,83333,erfK,erfK,0,NE,PEC,
3834,108,83333,erpA,erpA,1,E,PEC,
3835,108,83333,esp,esp,0,NE,PEC,
3836,108,83333,esrE,esrE,0,NE,PEC,
3837,108,83333,essD,essD,0,NE,PEC,
3838,108,83333,essQ,essQ,0,NE,PEC,
3839,108,83333,etk,etk,0,NE,PEC,
3840,108,83333,etp,etp,0,NE,PEC,
3841,108,83333,eutA,eutA,0,NE,PEC,
3842,108,83333,eutB,eutB,0,NE,PEC,
3843,108,83333,eutC,eutC,0,NE,PEC,
3844,108,83333,eutD,eutD,0,NE,PEC,
3845,108,83333,eutE,eutE,0,NE,PEC,
3846,108,83333,eutG,eutG,0,NE,PEC,
3847,108,83333,eutH,eutH,0,NE,PEC,
3848,108,83333,eutJ,eutJ,0,NE,PEC,
3849,108,83333,eutK,eutK,0,NE,PEC,
3850,108,83333,eutL,eutL,0,NE,PEC,
3851,108,83333,eutM,eutM,0,NE,PEC,
3852,108,83333,eutN,eutN,0,NE,PEC,
3853,108,83333,eutP,eutP,0,NE,PEC,
3854,108,83333,eutQ,eutQ,0,NE,PEC,
3855,108,83333,eutR,eutR,0,NE,PEC,
3856,108,83333,eutS,eutS,0,NE,PEC,
3857,108,83333,eutT,eutT,0,NE,PEC,
3858,108,83333,evgA,evgA,0,NE,PEC,
3859,108,83333,evgS,evgS,0,NE,PEC,
3860,108,83333,exbB,exbB,0,NE,PEC,
3861,108,83333,exbC,exbC,0,NE,PEC,
3862,108,83333,exbD,exbD,0,NE,PEC,
3863,108,83333,exoD,exoD,0,NE,PEC,
3864,108,83333,exoX,exoX,0,NE,PEC,
3865,108,83333,expA,expA,0,NE,PEC,
3866,108,83333,exuR,exuR,0,NE,PEC,
3867,108,83333,exuT,exuT,0,NE,PEC,
3868,108,83333,eyeA,eyeA,0,NE,PEC,
3869,108,83333,fabA,fabA,0.111111111,C,PEC,
3870,108,83333,fabB,fabB,1,E,PEC,
3871,108,83333,fabD,fabD,1,E,PEC,
3872,108,83333,fabF,fabF,0,NE,PEC,
3873,108,83333,fabG,fabG,1,E,PEC,
3874,108,83333,fabH,fabH,0,NE,PEC,
3875,108,83333,fabI,fabI,1,E,PEC,
3876,108,83333,fabR,fabR,0,NE,PEC,
3877,108,83333,fabZ,fabZ,1,E,PEC,
3878,108,83333,fadA,fadA,0,NE,PEC,
3879,108,83333,fadB,fadB,0,NE,PEC,
3880,108,83333,fadD,fadD,0,NE,PEC,
3881,108,83333,fadE,fadE,0,NE,PEC,
3882,108,83333,fadH,fadH,0,NE,PEC,
3883,108,83333,fadI,fadI,0,NE,PEC,
3884,108,83333,fadJ,fadJ,0,NE,PEC,
3885,108,83333,fadK,fadK,0,NE,PEC,
3886,108,83333,fadL,fadL,0,NE,PEC,
3887,108,83333,fadM,fadM,0,NE,PEC,
3888,108,83333,fadR,fadR,0,NE,PEC,
3889,108,83333,fatA,fatA,0,NE,PEC,
3890,108,83333,fau,fau,0,NE,PEC,
3891,108,83333,fbaA,fbaA,1,E,PEC,
3892,108,83333,fbaB,fbaB,0,NE,PEC,
3893,108,83333,fbp,fbp,0,NE,PEC,
3894,108,83333,fcsA,fcsA,0,NE,PEC,
3895,108,83333,fdhD,fdhD,0,NE,PEC,
3896,108,83333,fdhE,fdhE,0,NE,PEC,
3897,108,83333,fdhF,fdhF,0,NE,PEC,
3898,108,83333,fdnG,fdnG,0,NE,PEC,
3899,108,83333,fdnH,fdnH,0,NE,PEC,
3900,108,83333,fdnI,fdnI,0,NE,PEC,
3901,108,83333,fdoG,fdoG,0,NE,PEC,
3902,108,83333,fdoH,fdoH,0,NE,PEC,
3903,108,83333,fdoI,fdoI,0,NE,PEC,
3904,108,83333,fdrA,fdrA,0,NE,PEC,
3905,108,83333,fdx,fdx,0,NE,PEC,
3906,108,83333,feaB,feaB,0,NE,PEC,
3907,108,83333,feaR,feaR,0,NE,PEC,
3908,108,83333,fecA,fecA,0,NE,PEC,
3909,108,83333,fecB,fecB,0,NE,PEC,
3910,108,83333,fecC,fecC,0,NE,PEC,
3911,108,83333,fecD,fecD,0,NE,PEC,
3912,108,83333,fecE,fecE,0,NE,PEC,
3913,108,83333,fecI,fecI,0,NE,PEC,
3914,108,83333,fecR,fecR,0,NE,PEC,
3915,108,83333,feoA,feoA,0,NE,PEC,
3916,108,83333,feoB,feoB,0,NE,PEC,
3917,108,83333,feoC,feoC,0,NE,PEC,
3918,108,83333,fepA,fepA,0,NE,PEC,
3919,108,83333,fepB,fepB,0,NE,PEC,
3920,108,83333,fepC,fepC,0,NE,PEC,
3921,108,83333,fepD,fepD,0,NE,PEC,
3922,108,83333,fepE,fepE,0,NE,PEC,
3923,108,83333,fepG,fepG,0,NE,PEC,
3924,108,83333,fes,fes,0,NE,PEC,
3925,108,83333,fexB,fexB,0,NE,PEC,
3926,108,83333,ffh,ffh,1,E,PEC,
3927,108,83333,ffs,ffs,1,E,PEC,
3928,108,83333,fhlA,fhlA,0,NE,PEC,
3929,108,83333,fhlB,fhlB,0,NE,PEC,
3930,108,83333,fhuA,fhuA,0,NE,PEC,
3931,108,83333,fhuB,fhuB,0,NE,PEC,
3932,108,83333,fhuC,fhuC,0,NE,PEC,
3933,108,83333,fhuD,fhuD,0,NE,PEC,
3934,108,83333,fhuE,fhuE,0,NE,PEC,
3935,108,83333,fhuF,fhuF,0,NE,PEC,
3936,108,83333,fic,fic,0,NE,PEC,
3937,108,83333,fieF,fieF,0,NE,PEC,
3938,108,83333,fimA,fimA,0,NE,PEC,
3939,108,83333,fimB,fimB,0,NE,PEC,
3940,108,83333,fimC,fimC,0,NE,PEC,
3941,108,83333,fimD,fimD,0,NE,PEC,
3942,108,83333,fimE,fimE,0,NE,PEC,
3943,108,83333,fimF,fimF,0,NE,PEC,
3944,108,83333,fimG,fimG,0,NE,PEC,
3945,108,83333,fimH,fimH,0,NE,PEC,
3946,108,83333,fimI,fimI,0,NE,PEC,
3947,108,83333,fimZ,fimZ,0,NE,PEC,
3948,108,83333,fipB,fipB,0,NE,PEC,
3949,108,83333,fipC,fipC,0,NE,PEC,
3950,108,83333,fis,fis,0,NE,PEC,
3951,108,83333,fiu,fiu,0,NE,PEC,
3952,108,83333,fixA,fixA,0,NE,PEC,
3953,108,83333,fixB,fixB,0,NE,PEC,
3954,108,83333,fixC,fixC,0,NE,PEC,
3955,108,83333,fixX,fixX,0,NE,PEC,
3956,108,83333,fklB,fklB,0,NE,PEC,
3957,108,83333,fkpA,fkpA,0,NE,PEC,
3958,108,83333,fkpB,fkpB,0,NE,PEC,
3959,108,83333,fldA,fldA,1,E,PEC,
3960,108,83333,fldB,fldB,0,NE,PEC,
3961,108,83333,flgA,flgA,0,NE,PEC,
3962,108,83333,flgB,flgB,0,NE,PEC,
3963,108,83333,flgC,flgC,0,NE,PEC,
3964,108,83333,flgD,flgD,0,NE,PEC,
3965,108,83333,flgE,flgE,0,NE,PEC,
3966,108,83333,flgF,flgF,0,NE,PEC,
3967,108,83333,flgG,flgG,0,NE,PEC,
3968,108,83333,flgH,flgH,0,NE,PEC,
3969,108,83333,flgI,flgI,0,NE,PEC,
3970,108,83333,flgJ,flgJ,0,NE,PEC,
3971,108,83333,flgK,flgK,0,NE,PEC,
3972,108,83333,flgL,flgL,0,NE,PEC,
3973,108,83333,flgM,flgM,0,NE,PEC,
3974,108,83333,flgN,flgN,0,NE,PEC,
3975,108,83333,flhA,flhA,0,NE,PEC,
3976,108,83333,flhB,flhB,0,NE,PEC,
3977,108,83333,flhC,flhC,0,NE,PEC,
3978,108,83333,flhD,flhD,0,NE,PEC,
3979,108,83333,flhE,flhE,0,NE,PEC,
3980,108,83333,fliA,fliA,0,NE,PEC,
3981,108,83333,fliC,fliC,0,NE,PEC,
3982,108,83333,fliD,fliD,0,NE,PEC,
3983,108,83333,fliE,fliE,0,NE,PEC,
3984,108,83333,fliF,fliF,0,NE,PEC,
3985,108,83333,fliG,fliG,0,NE,PEC,
3986,108,83333,fliH,fliH,0,NE,PEC,
3987,108,83333,fliI,fliI,0,NE,PEC,
3988,108,83333,fliJ,fliJ,0,NE,PEC,
3989,108,83333,fliK,fliK,0,NE,PEC,
3990,108,83333,fliL,fliL,0,NE,PEC,
3991,108,83333,fliM,fliM,0,NE,PEC,
3992,108,83333,fliN,fliN,0,NE,PEC,
3993,108,83333,fliO,fliO,0,NE,PEC,
3994,108,83333,fliP,fliP,0,NE,PEC,
3995,108,83333,fliQ,fliQ,0,NE,PEC,
3996,108,83333,fliR,fliR,0,NE,PEC,
3997,108,83333,fliS,fliS,0,NE,PEC,
3998,108,83333,fliT,fliT,0,NE,PEC,
3999,108,83333,fliY,fliY,0,NE,PEC,
4000,108,83333,fliZ,fliZ,0,NE,PEC,
4001,108,83333,flk,flk,0,NE,PEC,
4002,108,83333,flu,flu,0,NE,PEC,
4003,108,83333,flxA,flxA,0,NE,PEC,
4004,108,83333,fmt,fmt,1,E,PEC,
4005,108,83333,fnr,fnr,0,NE,PEC,
4006,108,83333,fnrS,fnrS,0,NE,PEC,
4007,108,83333,focA,focA,0,NE,PEC,
4008,108,83333,focB,focB,0,NE,PEC,
4009,108,83333,folA,folA,1,E,PEC,
4010,108,83333,folB,folB,1,E,PEC,
4011,108,83333,folC,folC,1,E,PEC,
4012,108,83333,folD,folD,1,E,PEC,
4013,108,83333,folE,folE,1,E,PEC,
4014,108,83333,folK,folK,1,E,PEC,
4015,108,83333,folM,folM,0,NE,PEC,
4016,108,83333,folP,folP,0,NE,PEC,
4017,108,83333,folX,folX,0,NE,PEC,
4018,108,83333,fpr,fpr,0,NE,PEC,
4019,108,83333,frc,frc,0,NE,PEC,
4020,108,83333,frdA,frdA,0,NE,PEC,
4021,108,83333,frdB,frdB,0,NE,PEC,
4022,108,83333,frdC,frdC,0,NE,PEC,
4023,108,83333,frdD,frdD,0,NE,PEC,
4024,108,83333,fre,fre,0,NE,PEC,
4025,108,83333,frlA,frlA,0,NE,PEC,
4026,108,83333,frlB,frlB,0,NE,PEC,
4027,108,83333,frlC,frlC,0,NE,PEC,
4028,108,83333,frlD,frlD,0,NE,PEC,
4029,108,83333,frlR,frlR,0,NE,PEC,
4030,108,83333,frmA,frmA,0,NE,PEC,
4031,108,83333,frmB,frmB,0,NE,PEC,
4032,108,83333,frmR,frmR,0,NE,PEC,
4033,108,83333,frr,frr,1,E,PEC,
4034,108,83333,frsA,frsA,0,NE,PEC,
4035,108,83333,fruA,fruA,0,NE,PEC,
4036,108,83333,fruB,fruB,0,NE,PEC,
4037,108,83333,fruK,fruK,0,NE,PEC,
4038,108,83333,frvA,frvA,0,NE,PEC,
4039,108,83333,frvB,frvB,0,NE,PEC,
4040,108,83333,frvR,frvR,0,NE,PEC,
4041,108,83333,frvX,frvX,0,NE,PEC,
4042,108,83333,frwB,frwB,0,NE,PEC,
4043,108,83333,frwC,frwC,0,NE,PEC,
4044,108,83333,frwD,frwD,0,NE,PEC,
4045,108,83333,fryA,fryA,0,NE,PEC,
4046,108,83333,fryB,fryB,0,NE,PEC,
4047,108,83333,fryC,fryC,0,NE,PEC,
4048,108,83333,fsaA,fsaA,0,NE,PEC,
4049,108,83333,fsaB,fsaB,0,NE,PEC,
4050,108,83333,fsr,fsr,0,NE,PEC,
4051,108,83333,ftnA,ftnA,0,NE,PEC,
4052,108,83333,ftnB,ftnB,0,NE,PEC,
4053,108,83333,ftsA,ftsA,1,E,PEC,
4054,108,83333,ftsB,ftsB,1,E,PEC,
4055,108,83333,ftsE,ftsE,1,E,PEC,
4056,108,83333,ftsH,ftsH,0.25,C,PEC,
4057,108,83333,ftsI,ftsI,0.444444444,C,PEC,
4058,108,83333,ftsK,ftsK,1,E,PEC,
4059,108,83333,ftsL,ftsL,1,E,PEC,
4060,108,83333,ftsN,ftsN,1,E,PEC,
4061,108,83333,ftsP,ftsP,0,NE,PEC,
4062,108,83333,ftsQ,ftsQ,1,E,PEC,
4063,108,83333,ftsW,ftsW,1,E,PEC,
4064,108,83333,ftsX,ftsX,1,E,PEC,
4065,108,83333,ftsY,ftsY,1,E,PEC,
4066,108,83333,ftsZ,ftsZ,0.04,C,PEC,
4067,108,83333,fucA,fucA,0,NE,PEC,
4068,108,83333,fucI,fucI,0,NE,PEC,
4069,108,83333,fucK,fucK,0,NE,PEC,
4070,108,83333,fucO,fucO,0,NE,PEC,
4071,108,83333,fucP,fucP,0,NE,PEC,
4072,108,83333,fucR,fucR,0,NE,PEC,
4073,108,83333,fucU,fucU,0,NE,PEC,
4074,108,83333,fumA,fumA,0,NE,PEC,
4075,108,83333,fumB,fumB,0,NE,PEC,
4076,108,83333,fumC,fumC,0,NE,PEC,
4077,108,83333,fur,fur,0,NE,PEC,
4078,108,83333,fusA,fusA,1,E,PEC,
4079,108,83333,fusB,fusB,0.25,C,PEC,
4080,108,83333,fxsA,fxsA,0,NE,PEC,
4081,108,83333,gabC,gabC,0,NE,PEC,
4082,108,83333,gabD,gabD,0,NE,PEC,
4083,108,83333,gabP,gabP,0,NE,PEC,
4084,108,83333,gabT,gabT,0,NE,PEC,
4085,108,83333,gadA,gadA,0,NE,PEC,
4086,108,83333,gadB,gadB,0,NE,PEC,
4087,108,83333,gadC,gadC,0,NE,PEC,
4088,108,83333,gadE,gadE,0,NE,PEC,
4089,108,83333,gadR,gadR,0,NE,PEC,
4090,108,83333,gadW,gadW,0,NE,PEC,
4091,108,83333,gadX,gadX,0,NE,PEC,
4092,108,83333,gadY,gadY,0,NE,PEC,
4093,108,83333,galE,galE,0,NE,PEC,
4094,108,83333,galK,galK,0,NE,PEC,
4095,108,83333,galM,galM,0,NE,PEC,
4096,108,83333,galP,galP,0,NE,PEC,
4097,108,83333,galR,galR,0,NE,PEC,
4098,108,83333,galS,galS,0,NE,PEC,
4099,108,83333,galT,galT,0,NE,PEC,
4100,108,83333,galU,galU,0,NE,PEC,
4101,108,83333,gapA,gapA,1,E,PEC,
4102,108,83333,gapC,gapC,0,NE,PEC,
4103,108,83333,garA,garA,0,NE,PEC,
4104,108,83333,garB,garB,0,NE,PEC,
4105,108,83333,garD,garD,0,NE,PEC,
4106,108,83333,garK,garK,0,NE,PEC,
4107,108,83333,garL,garL,0,NE,PEC,
4108,108,83333,garP,garP,0,NE,PEC,
4109,108,83333,garR,garR,0,NE,PEC,
4110,108,83333,gatA,gatA,0,NE,PEC,
4111,108,83333,gatB,gatB,0,NE,PEC,
4112,108,83333,gatC,gatC,0,NE,PEC,
4113,108,83333,gatD,gatD,0,NE,PEC,
4114,108,83333,gatR,gatR,0,NE,PEC,
4115,108,83333,gatY,gatY,0,NE,PEC,
4116,108,83333,gatZ,gatZ,0,NE,PEC,
4117,108,83333,gcd,gcd,0,NE,PEC,
4118,108,83333,gcl,gcl,0,NE,PEC,
4119,108,83333,gcvA,gcvA,0,NE,PEC,
4120,108,83333,gcvB,gcvB,0,NE,PEC,
4121,108,83333,gcvH,gcvH,0,NE,PEC,
4122,108,83333,gcvP,gcvP,0,NE,PEC,
4123,108,83333,gcvR,gcvR,0,NE,PEC,
4124,108,83333,gcvT,gcvT,0,NE,PEC,
4125,108,83333,gdhA,gdhA,0,NE,PEC,
4126,108,83333,gfcA,gfcA,0,NE,PEC,
4127,108,83333,gfcB,gfcB,0,NE,PEC,
4128,108,83333,gfcC,gfcC,0,NE,PEC,
4129,108,83333,gfcD,gfcD,0,NE,PEC,
4130,108,83333,gfcE,gfcE,0,NE,PEC,
4131,108,83333,ggt,ggt,0,NE,PEC,
4132,108,83333,ghrA,ghrA,0,NE,PEC,
4133,108,83333,ghrB,ghrB,0,NE,PEC,
4134,108,83333,glcA,glcA,0,NE,PEC,
4135,108,83333,glcB,glcB,0,NE,PEC,
4136,108,83333,glcC,glcC,0,NE,PEC,
4137,108,83333,glcD,glcD,0,NE,PEC,
4138,108,83333,glcE,glcE,0,NE,PEC,
4139,108,83333,glcF,glcF,0,NE,PEC,
4140,108,83333,glcG,glcG,0,NE,PEC,
4141,108,83333,gldA,gldA,0,NE,PEC,
4142,108,83333,glf,glf,0,NE,PEC,
