ID,dataset,taxaID,locus,gene,score,essentiality,Ref_db,pmid
137077,173,83333,b2859,,,NE,,16738554
137078,173,83333,b2858,,,NE,,16738554
137079,173,83333,b2857,,,NE,,16738554
137080,173,83333,b2856,,,NE,,16738554
137081,173,83333,b2855,,,NE,,16738554
137082,173,83333,b2854,,,NE,,16738554
137083,173,83333,b2853,,,NE,,16738554
137084,173,83333,b2852,,,NE,,16738554
137085,173,83333,b2851,,,NE,,16738554
137086,173,83333,b2850,,,NE,,16738554
137087,173,83333,b2849,,,NE,,16738554
137088,173,83333,b2848,,,NE,,16738554
137089,173,83333,b2847,,,NE,,16738554
137090,173,83333,b2846,,,NE,,16738554
137091,173,83333,b2845,,,NE,,16738554
137092,173,83333,b2844,,,NE,,16738554
137093,173,83333,b2843,,,NE,,16738554
137094,173,83333,b2842,,,NE,,16738554
137095,173,83333,b2841,,,NE,,16738554
137096,173,83333,b2840,,,NE,,16738554
137097,173,83333,b2839,,,NE,,16738554
137098,173,83333,b2838,,,NE,,16738554
137099,173,83333,b2837,,,NE,,16738554
137100,173,83333,b2836,,,NE,,16738554
137101,173,83333,b2835,,,NE,,16738554
137102,173,83333,b2834,,,NE,,16738554
137103,173,83333,b2833,,,NE,,16738554
137104,173,83333,b2832,,,NE,,16738554
137105,173,83333,b2831,,,NE,,16738554
137106,173,83333,b2830,,,NE,,16738554
137107,173,83333,b2829,,,NE,,16738554
137108,173,83333,b2828,,,E,,16738554
137109,173,83333,b2827,,,NE,,16738554
137110,173,83333,b2826,,,NE,,16738554
137111,173,83333,b2825,,,NE,,16738554
137112,173,83333,b2824,,,NE,,16738554
137113,173,83333,b2823,,,NE,,16738554
137114,173,83333,b2822,,,NE,,16738554
137115,173,83333,b2821,,,NE,,16738554
137116,173,83333,b2820,,,NE,,16738554
137117,173,83333,b2819,,,NE,,16738554
137118,173,83333,b2818,,,NE,,16738554
137119,173,83333,b2817,,,NE,,16738554
137120,173,83333,b2813,,,NE,,16738554
137121,173,83333,b2812,,,NE,,16738554
137122,173,83333,b2811,,,NE,,16738554
137123,173,83333,b2810,,,NE,,16738554
137124,173,83333,b2809,,,NE,,16738554
137125,173,83333,b2808,,,NE,,16738554
137126,173,83333,b2807,,,NE,,16738554
137127,173,83333,b2806,,,NE,,16738554
137128,173,83333,b2805,,,NE,,16738554
137129,173,83333,b2804,,,NE,,16738554
137130,173,83333,b2803,,,NE,,16738554
137131,173,83333,b2802,,,NE,,16738554
137132,173,83333,b2801,,,NE,,16738554
137133,173,83333,b2800,,,NE,,16738554
137134,173,83333,b2799,,,NE,,16738554
137135,173,83333,b2798,,,NE,,16738554
137136,173,83333,b2797,,,NE,,16738554
137137,173,83333,b2796,,,NE,,16738554
137138,173,83333,b2795,,,NE,,16738554
137139,173,83333,b2794,,,NE,,16738554
137140,173,83333,b2793,,,NE,,16738554
137141,173,83333,b2792,,,NE,,16738554
137142,173,83333,b2791,,,NE,,16738554
137143,173,83333,b2790,,,NE,,16738554
137144,173,83333,b2789,,,NE,,16738554
137145,173,83333,b2788,,,NE,,16738554
137146,173,83333,b2787,,,NE,,16738554
137147,173,83333,b2786,,,NE,,16738554
137148,173,83333,b2785,,,NE,,16738554
137149,173,83333,b2784,,,NE,,16738554
137150,173,83333,b2783,,,E,,16738554
137151,173,83333,b2782,,,NE,,16738554
137152,173,83333,b2781,,,NE,,16738554
137153,173,83333,b2780,,,E,,16738554
137154,173,83333,b2779,,,E,,16738554
137155,173,83333,b2778,,,NE,,16738554
137156,173,83333,b2777,,,NE,,16738554
137157,173,83333,b2776,,,NE,,16738554
137158,173,83333,b2775,,,NE,,16738554
137159,173,83333,b2774,,,NE,,16738554
137160,173,83333,b2771,,,NE,,16738554
137161,173,83333,b2770,,,NE,,16738554
137162,173,83333,b2769,,,NE,,16738554
137163,173,83333,b2768,,,NE,,16738554
137164,173,83333,b2767,,,NE,,16738554
137165,173,83333,b2766,,,NE,,16738554
137166,173,83333,b2765,,,NE,,16738554
137167,173,83333,b2764,,,NE,,16738554
137168,173,83333,b2763,,,NE,,16738554
137169,173,83333,b2762,,,NE,,16738554
137170,173,83333,b2761,,,NE,,16738554
137171,173,83333,b2760,,,NE,,16738554
137172,173,83333,b2759,,,NE,,16738554
137173,173,83333,b2758,,,NE,,16738554
137174,173,83333,b2757,,,NE,,16738554
137175,173,83333,b2756,,,NE,,16738554
137176,173,83333,b2755,,,NE,,16738554
137177,173,83333,b2754,,,NE,,16738554
137178,173,83333,b2753,,,NE,,16738554
137179,173,83333,b2752,,,NE,,16738554
137180,173,83333,b2751,,,NE,,16738554
137181,173,83333,b2750,,,NE,,16738554
137182,173,83333,b2749,,,NE,,16738554
137183,173,83333,b2748,,,E,,16738554
137184,173,83333,b2747,,,E,,16738554
137185,173,83333,b2746,,,E,,16738554
137186,173,83333,b2745,,,NE,,16738554
137187,173,83333,b2744,,,NE,,16738554
137188,173,83333,b2743,,,NE,,16738554
137189,173,83333,b2742,,,NE,,16738554
137190,173,83333,b2741,,,NE,,16738554
137191,173,83333,b2740,,,NE,,16738554
137192,173,83333,b2739,,,NE,,16738554
137193,173,83333,b2738,,,NE,,16738554
137194,173,83333,b2737,,,NE,,16738554
137195,173,83333,b2736,,,NE,,16738554
137196,173,83333,b2735,,,NE,,16738554
137197,173,83333,b2734,,,NE,,16738554
137198,173,83333,b2733,,,NE,,16738554
137199,173,83333,b2732,,,NE,,16738554
137200,173,83333,b2731,,,NE,,16738554
137201,173,83333,b2730,,,NE,,16738554
137202,173,83333,b2729,,,NE,,16738554
137203,173,83333,b2728,,,NE,,16738554
137204,173,83333,b2727,,,NE,,16738554
137205,173,83333,b2726,,,NE,,16738554
137206,173,83333,b2725,,,NE,,16738554
137207,173,83333,b2724,,,NE,,16738554
137208,173,83333,b2723,,,NE,,16738554
137209,173,83333,b2722,,,NE,,16738554
137210,173,83333,b2721,,,NE,,16738554
137211,173,83333,b2720,,,NE,,16738554
137212,173,83333,b2719,,,NE,,16738554
137213,173,83333,b2718,,,NE,,16738554
137214,173,83333,b2717,,,NE,,16738554
137215,173,83333,b2716,,,NE,,16738554
137216,173,83333,b2715,,,NE,,16738554
137217,173,83333,b2714,,,NE,,16738554
137218,173,83333,b2713,,,NE,,16738554
137219,173,83333,b2712,,,NE,,16738554
137220,173,83333,b2711,,,NE,,16738554
137221,173,83333,b2710,,,NE,,16738554
137222,173,83333,b2709,,,NE,,16738554
137223,173,83333,b2708,,,NE,,16738554
137224,173,83333,b2707,,,NE,,16738554
137225,173,83333,b2706,,,NE,,16738554
137226,173,83333,b2705,,,NE,,16738554
137227,173,83333,b2704,,,NE,,16738554
137228,173,83333,b2703,,,NE,,16738554
137229,173,83333,b2702,,,NE,,16738554
137230,173,83333,b2701,,,NE,,16738554
137231,173,83333,b2700,,,NE,,16738554
137232,173,83333,b2699,,,NE,,16738554
137233,173,83333,b2698,,,NE,,16738554
137234,173,83333,b2697,,,NE,,16738554
137235,173,83333,b2696,,,E,,16738554
137236,173,83333,b2690,,,NE,,16738554
137237,173,83333,b2689,,,NE,,16738554
137238,173,83333,b2688,,,NE,,16738554
137239,173,83333,b2687,,,NE,,16738554
137240,173,83333,b2686,,,NE,,16738554
137241,173,83333,b2685,,,NE,,16738554
137242,173,83333,b2684,,,NE,,16738554
137243,173,83333,b2683,,,NE,,16738554
137244,173,83333,b2682,,,NE,,16738554
137245,173,83333,b2681,,,NE,,16738554
137246,173,83333,b2680,,,NE,,16738554
137247,173,83333,b2679,,,NE,,16738554
137248,173,83333,b2678,,,NE,,16738554
137249,173,83333,b2677,,,NE,,16738554
137250,173,83333,b2676,,,NE,,16738554
137251,173,83333,b2675,,,NE,,16738554
137252,173,83333,b2674,,,NE,,16738554
137253,173,83333,b2673,,,NE,,16738554
137254,173,83333,b2672,,,NE,,16738554
137255,173,83333,b2671,,,NE,,16738554
137256,173,83333,b2670,,,NE,,16738554
137257,173,83333,b2669,,,NE,,16738554
137258,173,83333,b2668,,,NE,,16738554
137259,173,83333,b2667,,,NE,,16738554
137260,173,83333,b2666,,,NE,,16738554
137261,173,83333,b2665,,,NE,,16738554
137262,173,83333,b2664,,,NE,,16738554
137263,173,83333,b2663,,,NE,,16738554
137264,173,83333,b2662,,,NE,,16738554
137265,173,83333,b2661,,,NE,,16738554
137266,173,83333,b2660,,,NE,,16738554
137267,173,83333,b2659,,,NE,,16738554
137268,173,83333,b2658,,,NE,,16738554
137269,173,83333,b2657,,,NE,,16738554
137270,173,83333,b2654,,,NE,,16738554
137271,173,83333,b2650,,,NE,,16738554
137272,173,83333,b2649,,,NE,,16738554
137273,173,83333,b2648,,,NE,,16738554
137274,173,83333,b2647,,,NE,,16738554
137275,173,83333,b2646,,,NE,,16738554
137276,173,83333,b2645,,,NE,,16738554
137277,173,83333,b2644,,,NE,,16738554
137278,173,83333,b2643,,,NE,,16738554
137279,173,83333,b2642,,,NE,,16738554
137280,173,83333,b2641,,,NE,,16738554
137281,173,83333,b2640,,,NE,,16738554
137282,173,83333,b2639,,,NE,,16738554
137283,173,83333,b2638,,,NE,,16738554
137284,173,83333,b2637,,,NE,,16738554
137285,173,83333,b2636,,,NE,,16738554
137286,173,83333,b2634,,,NE,,16738554
137287,173,83333,b2633,,,NE,,16738554
137288,173,83333,b2632,,,NE,,16738554
137289,173,83333,b2631,,,NE,,16738554
137290,173,83333,b2630,,,NE,,16738554
137291,173,83333,b2629,,,NE,,16738554
137292,173,83333,b2628,,,NE,,16738554
137293,173,83333,b2627,,,NE,,16738554
137294,173,83333,b2626,,,NE,,16738554
137295,173,83333,b2625,,,NE,,16738554
137296,173,83333,b2624,,,NE,,16738554
137297,173,83333,b2623,,,NE,,16738554
137298,173,83333,b2622,,,NE,,16738554
137299,173,83333,b2620,,,NE,,16738554
137300,173,83333,b2619,,,NE,,16738554
137301,173,83333,b2618,,,NE,,16738554
137302,173,83333,b2617,,,NE,,16738554
137303,173,83333,b2616,,,NE,,16738554
137304,173,83333,b2615,,,E,,16738554
137305,173,83333,b2614,,,E,,16738554
137306,173,83333,b2611,,,NE,,16738554
137307,173,83333,b2610,,,E,,16738554
137308,173,83333,b2609,,,E,,16738554
137309,173,83333,b2608,,,NE,,16738554
137310,173,83333,b2607,,,E,,16738554
137311,173,83333,b2606,,,E,,16738554
137312,173,83333,b2605,,,NE,,16738554
137313,173,83333,b2604,,,NE,,16738554
137314,173,83333,b2603,,,NE,,16738554
137315,173,83333,b2602,,,NE,,16738554
137316,173,83333,b2601,,,NE,,16738554
137317,173,83333,b2600,,,NE,,16738554
137318,173,83333,b2599,,,NE,,16738554
137319,173,83333,b2598,,,NE,,16738554
137320,173,83333,b2597,,,NE,,16738554
137321,173,83333,b2595,,,E,,16738554
137322,173,83333,b2594,,,NE,,16738554
137323,173,83333,b2593,,,NE,,16738554
137324,173,83333,b2592,,,NE,,16738554
137325,173,83333,b2587,,,NE,,16738554
137326,173,83333,b2586,,,NE,,16738554
137327,173,83333,b2585,,,E,,16738554
137328,173,83333,b2584,,,NE,,16738554
137329,173,83333,b2583,,,NE,,16738554
137330,173,83333,b2582,,,NE,,16738554
137331,173,83333,b2581,,,NE,,16738554
137332,173,83333,b2580,,,NE,,16738554
137333,173,83333,b2579,,,NE,,16738554
137334,173,83333,b2578,,,NE,,16738554
137335,173,83333,b2577,,,NE,,16738554
137336,173,83333,b2576,,,NE,,16738554
137337,173,83333,b2575,,,NE,,16738554
137338,173,83333,b2574,,,NE,,16738554
137339,173,83333,b2573,,,E,,16738554
137340,173,83333,b2572,,,NE,,16738554
137341,173,83333,b2571,,,NE,,16738554
137342,173,83333,b2570,,,NE,,16738554
137343,173,83333,b2569,,,NE,,16738554
137344,173,83333,b2568,,,E,,16738554
137345,173,83333,b2567,,,E,,16738554
137346,173,83333,b2566,,,E,,16738554
137347,173,83333,b2565,,,NE,,16738554
137348,173,83333,b2564,,,NE,,16738554
137349,173,83333,b2563,,,E,,16738554
137350,173,83333,b2562,,,NE,,16738554
137351,173,83333,b2561,,,NE,,16738554
137352,173,83333,b2560,,,NE,,16738554
137353,173,83333,b2559,,,E,,16738554
137354,173,83333,b2558,,,NE,,16738554
137355,173,83333,b2557,,,NE,,16738554
137356,173,83333,b2556,,,NE,,16738554
137357,173,83333,b2555,,,NE,,16738554
137358,173,83333,b2554,,,NE,,16738554
137359,173,83333,b2553,,,NE,,16738554
137360,173,83333,b2552,,,NE,,16738554
137361,173,83333,b2551,,,NE,,16738554
137362,173,83333,b2550,,,NE,,16738554
137363,173,83333,b2549,,,NE,,16738554
137364,173,83333,b2548,,,NE,,16738554
137365,173,83333,b2547,,,NE,,16738554
137366,173,83333,b2546,,,NE,,16738554
137367,173,83333,b2545,,,NE,,16738554
137368,173,83333,b2544,,,NE,,16738554
137369,173,83333,b2543,,,NE,,16738554
137370,173,83333,b2542,,,NE,,16738554
137371,173,83333,b2541,,,NE,,16738554
137372,173,83333,b2540,,,NE,,16738554
137373,173,83333,b2539,,,NE,,16738554
137374,173,83333,b2538,,,NE,,16738554
137375,173,83333,b2537,,,NE,,16738554
137376,173,83333,b2536,,,NE,,16738554
137377,173,83333,b2535,,,NE,,16738554
137378,173,83333,b2534,,,NE,,16738554
137379,173,83333,b2533,,,E,,16738554
137380,173,83333,b2532,,,NE,,16738554
137381,173,83333,b2531,,,NE,,16738554
137382,173,83333,b2530,,,NE,,16738554
137383,173,83333,b2529,,,NE,,16738554
137384,173,83333,b2528,,,NE,,16738554
137385,173,83333,b2527,,,NE,,16738554
137386,173,83333,b2526,,,NE,,16738554
137387,173,83333,b2525,,,NE,,16738554
137388,173,83333,b2524,,,NE,,16738554
137389,173,83333,b2523,,,NE,,16738554
137390,173,83333,b2522,,,NE,,16738554
137391,173,83333,b2521,,,NE,,16738554
137392,173,83333,b2520,,,NE,,16738554
137393,173,83333,b2519,,,NE,,16738554
137394,173,83333,b2518,,,NE,,16738554
137395,173,83333,b2517,,,NE,,16738554
137396,173,83333,b2516,,,NE,,16738554
137397,173,83333,b2515,,,E,,16738554
137398,173,83333,b2514,,,E,,16738554
137399,173,83333,b2513,,,NE,,16738554
137400,173,83333,b2512,,,NE,,16738554
137401,173,83333,b2511,,,E,,16738554
137402,173,83333,b2510,,,NE,,16738554
137403,173,83333,b2509,,,NE,,16738554
137404,173,83333,b2508,,,NE,,16738554
137405,173,83333,b2507,,,NE,,16738554
137406,173,83333,b2506,,,NE,,16738554
137407,173,83333,b2505,,,NE,,16738554
137408,173,83333,b2504,,,NE,,16738554
137409,173,83333,b2503,,,NE,,16738554
137410,173,83333,b2502,,,NE,,16738554
137411,173,83333,b2501,,,NE,,16738554
137412,173,83333,b2500,,,NE,,16738554
137413,173,83333,b2499,,,NE,,16738554
137414,173,83333,b2498,,,NE,,16738554
137415,173,83333,b2497,,,NE,,16738554
137416,173,83333,b2496,,,NE,,16738554
137417,173,83333,b2495,,,NE,,16738554
137418,173,83333,b2494,,,NE,,16738554
137419,173,83333,b2493,,,NE,,16738554
137420,173,83333,b2492,,,NE,,16738554
137421,173,83333,b2491,,,NE,,16738554
137422,173,83333,b2490,,,NE,,16738554
137423,173,83333,b2489,,,NE,,16738554
137424,173,83333,b2488,,,NE,,16738554
137425,173,83333,b2487,,,NE,,16738554
137426,173,83333,b2486,,,NE,,16738554
137427,173,83333,b2485,,,NE,,16738554
137428,173,83333,b2484,,,NE,,16738554
137429,173,83333,b2483,,,NE,,16738554
137430,173,83333,b2482,,,NE,,16738554
137431,173,83333,b2481,,,NE,,16738554
137432,173,83333,b2480,,,NE,,16738554
137433,173,83333,b2479,,,NE,,16738554
137434,173,83333,b2478,,,E,,16738554
137435,173,83333,b2477,,,NE,,16738554
137436,173,83333,b2476,,,NE,,16738554
137437,173,83333,b2475,,,NE,,16738554
137438,173,83333,b2474,,,NE,,16738554
137439,173,83333,b2473,,,NE,,16738554
137440,173,83333,b2472,,,E,,16738554
137441,173,83333,b2471,,,NE,,16738554
137442,173,83333,b2470,,,NE,,16738554
137443,173,83333,b2469,,,NE,,16738554
137444,173,83333,b2468,,,NE,,16738554
137445,173,83333,b2467,,,NE,,16738554
137446,173,83333,b2466,,,NE,,16738554
137447,173,83333,b2465,,,NE,,16738554
137448,173,83333,b2464,,,NE,,16738554
137449,173,83333,b2463,,,NE,,16738554
137450,173,83333,b2462,,,NE,,16738554
137451,173,83333,b2461,,,NE,,16738554
137452,173,83333,b2460,,,NE,,16738554
137453,173,83333,b2459,,,NE,,16738554
137454,173,83333,b2458,,,NE,,16738554
137455,173,83333,b2457,,,NE,,16738554
137456,173,83333,b2456,,,NE,,16738554
137457,173,83333,b2455,,,NE,,16738554
137458,173,83333,b2454,,,NE,,16738554
137459,173,83333,b2453,,,NE,,16738554
137460,173,83333,b2452,,,NE,,16738554
137461,173,83333,b2451,,,NE,,16738554
137462,173,83333,b2441,,,NE,,16738554
137463,173,83333,b2440,,,NE,,16738554
137464,173,83333,b2439,,,NE,,16738554
137465,173,83333,b2438,,,NE,,16738554
137466,173,83333,b2437,,,NE,,16738554
137467,173,83333,b2436,,,NE,,16738554
137468,173,83333,b2435,,,NE,,16738554
137469,173,83333,b2434,,,NE,,16738554
137470,173,83333,b2433,,,NE,,16738554
137471,173,83333,b2432,,,NE,,16738554
137472,173,83333,b2431,,,NE,,16738554
137473,173,83333,b2430,,,NE,,16738554
137474,173,83333,b2429,,,NE,,16738554
137475,173,83333,b2428,,,NE,,16738554
137476,173,83333,b2427,,,NE,,16738554
137477,173,83333,b2426,,,NE,,16738554
137478,173,83333,b2425,,,NE,,16738554
137479,173,83333,b2424,,,NE,,16738554
137480,173,83333,b2423,,,NE,,16738554
137481,173,83333,b2422,,,NE,,16738554
137482,173,83333,b2421,,,NE,,16738554
137483,173,83333,b2420,,,NE,,16738554
137484,173,83333,b2419,,,NE,,16738554
137485,173,83333,b2418,,,NE,,16738554
137486,173,83333,b2417,,,NE,,16738554
137487,173,83333,b2416,,,NE,,16738554
137488,173,83333,b2415,,,NE,,16738554
137489,173,83333,b2414,,,NE,,16738554
137490,173,83333,b2413,,,NE,,16738554
137491,173,83333,b2412,,,E,,16738554
137492,173,83333,b2411,,,E,,16738554
137493,173,83333,b2410,,,NE,,16738554
137494,173,83333,b2409,,,NE,,16738554
137495,173,83333,b2408,,,NE,,16738554
137496,173,83333,b2407,,,NE,,16738554
137497,173,83333,b2406,,,NE,,16738554
137498,173,83333,b2405,,,NE,,16738554
137499,173,83333,b2400,,,E,,16738554
137500,173,83333,b2399,,,NE,,16738554
137501,173,83333,b2398,,,NE,,16738554
137502,173,83333,b2395,,,NE,,16738554
137503,173,83333,b2393,,,NE,,16738554
137504,173,83333,b2392,,,NE,,16738554
137505,173,83333,b2390,,,NE,,16738554
137506,173,83333,b2389,,,NE,,16738554
137507,173,83333,b2388,,,NE,,16738554
137508,173,83333,b2387,,,NE,,16738554
137509,173,83333,b2386,,,NE,,16738554
137510,173,83333,b2385,,,NE,,16738554
137511,173,83333,b2384,,,NE,,16738554
137512,173,83333,b2383,,,NE,,16738554
137513,173,83333,b2382,,,NE,,16738554
137514,173,83333,b2381,,,NE,,16738554
137515,173,83333,b2380,,,NE,,16738554
137516,173,83333,b2379,,,NE,,16738554
137517,173,83333,b2378,,,NE,,16738554
137518,173,83333,b2377,,,NE,,16738554
137519,173,83333,b2376,,,NE,,16738554
137520,173,83333,b2375,,,NE,,16738554
137521,173,83333,b2374,,,NE,,16738554
137522,173,83333,b2373,,,NE,,16738554
137523,173,83333,b2372,,,NE,,16738554
137524,173,83333,b2371,,,NE,,16738554
137525,173,83333,b2370,,,NE,,16738554
137526,173,83333,b2369,,,NE,,16738554
137527,173,83333,b2368,,,NE,,16738554
137528,173,83333,b2367,,,NE,,16738554
137529,173,83333,b2366,,,NE,,16738554
137530,173,83333,b2365,,,NE,,16738554
137531,173,83333,b2364,,,NE,,16738554
137532,173,83333,b2362,,,NE,,16738554
137533,173,83333,b2361,,,NE,,16738554
137534,173,83333,b2360,,,NE,,16738554
137535,173,83333,b2359,,,NE,,16738554
137536,173,83333,b2358,,,NE,,16738554
137537,173,83333,b2357,,,NE,,16738554
137538,173,83333,b2356,,,NE,,16738554
137539,173,83333,b2355,,,NE,,16738554
137540,173,83333,b2354,,,NE,,16738554
137541,173,83333,b2353,,,NE,,16738554
137542,173,83333,b2352,,,NE,,16738554
137543,173,83333,b2351,,,NE,,16738554
137544,173,83333,b2350,,,NE,,16738554
137545,173,83333,b2349,,,NE,,16738554
137546,173,83333,b2347,,,NE,,16738554
137547,173,83333,b2346,,,NE,,16738554
137548,173,83333,b2345,,,NE,,16738554
137549,173,83333,b2344,,,NE,,16738554
137550,173,83333,b2343,,,NE,,16738554
137551,173,83333,b2342,,,NE,,16738554
137552,173,83333,b2341,,,NE,,16738554
137553,173,83333,b2340,,,NE,,16738554
137554,173,83333,b2339,,,NE,,16738554
137555,173,83333,b2338,,,NE,,16738554
137556,173,83333,b2337,,,NE,,16738554
137557,173,83333,b2336,,,NE,,16738554
137558,173,83333,b2335,,,NE,,16738554
137559,173,83333,b2334,,,NE,,16738554
137560,173,83333,b2333,,,NE,,16738554
137561,173,83333,b2332,,,NE,,16738554
137562,173,83333,b2331,,,NE,,16738554
137563,173,83333,b2330,,,NE,,16738554
137564,173,83333,b2329,,,NE,,16738554
137565,173,83333,b2328,,,NE,,16738554
137566,173,83333,b2327,,,NE,,16738554
137567,173,83333,b2326,,,NE,,16738554
137568,173,83333,b2325,,,NE,,16738554
137569,173,83333,b2324,,,NE,,16738554
137570,173,83333,b2323,,,E,,16738554
137571,173,83333,b2322,,,NE,,16738554
137572,173,83333,b2321,,,NE,,16738554
137573,173,83333,b2320,,,NE,,16738554
137574,173,83333,b2319,,,NE,,16738554
137575,173,83333,b2318,,,NE,,16738554
137576,173,83333,b2317,,,NE,,16738554
137577,173,83333,b2316,,,E,,16738554
137578,173,83333,b2315,,,E,,16738554
137579,173,83333,b2314,,,NE,,16738554
137580,173,83333,b2313,,,NE,,16738554
137581,173,83333,b2312,,,NE,,16738554
137582,173,83333,b2311,,,NE,,16738554
137583,173,83333,b2310,,,NE,,16738554
137584,173,83333,b2309,,,NE,,16738554
137585,173,83333,b2308,,,NE,,16738554
137586,173,83333,b2307,,,NE,,16738554
137587,173,83333,b2306,,,NE,,16738554
137588,173,83333,b2305,,,NE,,16738554
137589,173,83333,b2304,,,NE,,16738554
137590,173,83333,b2303,,,NE,,16738554
137591,173,83333,b2302,,,NE,,16738554
137592,173,83333,b2301,,,NE,,16738554
137593,173,83333,b2300,,,NE,,16738554
137594,173,83333,b2299,,,NE,,16738554
137595,173,83333,b2298,,,NE,,16738554
137596,173,83333,b2297,,,NE,,16738554
137597,173,83333,b2296,,,NE,,16738554
137598,173,83333,b2295,,,NE,,16738554
137599,173,83333,b2294,,,NE,,16738554
137600,173,83333,b2293,,,NE,,16738554
137601,173,83333,b2292,,,NE,,16738554
137602,173,83333,b2291,,,NE,,16738554
137603,173,83333,b2290,,,NE,,16738554
137604,173,83333,b2289,,,NE,,16738554
137605,173,83333,b2288,,,NE,,16738554
137606,173,83333,b2287,,,NE,,16738554
137607,173,83333,b2286,,,NE,,16738554
137608,173,83333,b2285,,,NE,,16738554
137609,173,83333,b2284,,,NE,,16738554
137610,173,83333,b2283,,,NE,,16738554
137611,173,83333,b2282,,,NE,,16738554
137612,173,83333,b2281,,,NE,,16738554
137613,173,83333,b2280,,,NE,,16738554
137614,173,83333,b2279,,,NE,,16738554
137615,173,83333,b2278,,,NE,,16738554
137616,173,83333,b2277,,,NE,,16738554
137617,173,83333,b2276,,,NE,,16738554
137618,173,83333,b2275,,,NE,,16738554
137619,173,83333,b2274,,,NE,,16738554
137620,173,83333,b2273,,,NE,,16738554
137621,173,83333,b2272,,,NE,,16738554
137622,173,83333,b2271,,,NE,,16738554
137623,173,83333,b2270,,,NE,,16738554
137624,173,83333,b2269,,,NE,,16738554
137625,173,83333,b2268,,,NE,,16738554
137626,173,83333,b2267,,,NE,,16738554
137627,173,83333,b2266,,,NE,,16738554
137628,173,83333,b2265,,,NE,,16738554
137629,173,83333,b2264,,,NE,,16738554
137630,173,83333,b2263,,,NE,,16738554
137631,173,83333,b2262,,,NE,,16738554
137632,173,83333,b2261,,,NE,,16738554
137633,173,83333,b2260,,,NE,,16738554
137634,173,83333,b2259,,,NE,,16738554
137635,173,83333,b2258,,,NE,,16738554
137636,173,83333,b2257,,,NE,,16738554
137637,173,83333,b2256,,,NE,,16738554
137638,173,83333,b2255,,,NE,,16738554
137639,173,83333,b2254,,,NE,,16738554
137640,173,83333,b2253,,,NE,,16738554
137641,173,83333,b2252,,,NE,,16738554
137642,173,83333,b2251,,,NE,,16738554
137643,173,83333,b2250,,,NE,,16738554
137644,173,83333,b2249,,,NE,,16738554
137645,173,83333,b2248,,,NE,,16738554
137646,173,83333,b2247,,,NE,,16738554
137647,173,83333,b2246,,,NE,,16738554
137648,173,83333,b2245,,,NE,,16738554
137649,173,83333,b2244,,,NE,,16738554
137650,173,83333,b2243,,,NE,,16738554
137651,173,83333,b2242,,,NE,,16738554
137652,173,83333,b2241,,,NE,,16738554
137653,173,83333,b2240,,,NE,,16738554
137654,173,83333,b2239,,,NE,,16738554
137655,173,83333,b2238,,,NE,,16738554
137656,173,83333,b2237,,,NE,,16738554
137657,173,83333,b2236,,,NE,,16738554
137658,173,83333,b2235,,,E,,16738554
137659,173,83333,b2234,,,E,,16738554
137660,173,83333,b2233,,,NE,,16738554
137661,173,83333,b2232,,,NE,,16738554
137662,173,83333,b2231,,,E,,16738554
137663,173,83333,b2230,,,NE,,16738554
137664,173,83333,b2229,,,NE,,16738554
137665,173,83333,b2228,,,NE,,16738554
137666,173,83333,b2227,,,NE,,16738554
137667,173,83333,b2226,,,NE,,16738554
137668,173,83333,b2225,,,NE,,16738554
137669,173,83333,b2224,,,NE,,16738554
137670,173,83333,b2223,,,NE,,16738554
137671,173,83333,b2222,,,NE,,16738554
137672,173,83333,b2221,,,NE,,16738554
137673,173,83333,b2220,,,NE,,16738554
137674,173,83333,b2219,,,NE,,16738554
137675,173,83333,b2218,,,NE,,16738554
137676,173,83333,b2217,,,NE,,16738554
137677,173,83333,b2216,,,NE,,16738554
137678,173,83333,b2215,,,NE,,16738554
137679,173,83333,b2214,,,NE,,16738554
137680,173,83333,b2213,,,NE,,16738554
137681,173,83333,b2212,,,NE,,16738554
137682,173,83333,b2211,,,NE,,16738554
137683,173,83333,b2210,,,NE,,16738554
137684,173,83333,b2209,,,NE,,16738554
137685,173,83333,b2208,,,NE,,16738554
137686,173,83333,b2207,,,NE,,16738554
137687,173,83333,b2206,,,NE,,16738554
137688,173,83333,b2205,,,NE,,16738554
137689,173,83333,b2204,,,NE,,16738554
137690,173,83333,b2203,,,NE,,16738554
137691,173,83333,b2202,,,NE,,16738554
137692,173,83333,b2201,,,NE,,16738554
137693,173,83333,b2200,,,NE,,16738554
137694,173,83333,b2199,,,NE,,16738554
137695,173,83333,b2198,,,NE,,16738554
137696,173,83333,b2197,,,NE,,16738554
137697,173,83333,b2196,,,NE,,16738554
137698,173,83333,b2195,,,NE,,16738554
137699,173,83333,b2194,,,NE,,16738554
137700,173,83333,b2193,,,NE,,16738554
137701,173,83333,b2190,,,NE,,16738554
137702,173,83333,b2188,,,E,,16738554
137703,173,83333,b2187,,,NE,,16738554
137704,173,83333,b2186,,,NE,,16738554
137705,173,83333,b2185,,,NE,,16738554
137706,173,83333,b2184,,,NE,,16738554
137707,173,83333,b2183,,,NE,,16738554
137708,173,83333,b2182,,,NE,,16738554
137709,173,83333,b2181,,,NE,,16738554
137710,173,83333,b2180,,,NE,,16738554
137711,173,83333,b2179,,,NE,,16738554
137712,173,83333,b2178,,,NE,,16738554
