ID,dataset,taxaID,locus,gene,score,essentiality,Ref_db,pmid
8302,109,83333,dsbB,dsbB,0,NE,PEC,
8303,109,83333,dsbC,dsbC,0,NE,PEC,
8304,109,83333,dsbG,dsbG,0,NE,PEC,
8305,109,83333,dsdA,dsdA,0,NE,PEC,
8306,109,83333,dsdC,dsdC,0,NE,PEC,
8307,109,83333,dsdX,dsdX,0,NE,PEC,
8308,109,83333,dsrA,dsrA,0,NE,PEC,
8309,109,83333,dsrB,dsrB,0,NE,PEC,
8310,109,83333,dtd,dtd,0,NE,PEC,
8311,109,83333,dusB,dusB,0,NE,PEC,
8312,109,83333,dusC,dusC,0,NE,PEC,
8313,109,83333,dut,dut,1,E,PEC,
8314,109,83333,dxr,dxr,1,E,PEC,
8315,109,83333,dxs,dxs,1,E,PEC,
8316,109,83333,eaeH,eaeH,0,NE,PEC,
8317,109,83333,eamA,eamA,0,NE,PEC,
8318,109,83333,ebgA,ebgA,0,NE,PEC,
8319,109,83333,ebgC,ebgC,0,NE,PEC,
8320,109,83333,ebgR,ebgR,0,NE,PEC,
8321,109,83333,ecnA,ecnA,0,NE,PEC,
8322,109,83333,ecnB,ecnB,0,NE,PEC,
8323,109,83333,eco,eco,0,NE,PEC,
8324,109,83333,ecpD,ecpD,0,NE,PEC,
8325,109,83333,eda,eda,0,NE,PEC,
8326,109,83333,edd,edd,0,NE,PEC,
8327,109,83333,efp,efp,1,E,PEC,
8328,109,83333,elaA,elaA,0,NE,PEC,
8329,109,83333,elaB,elaB,0,NE,PEC,
8330,109,83333,elaC,elaC,0,NE,PEC,
8331,109,83333,elaD,elaD,0,NE,PEC,
8332,109,83333,elbA,elbA,0,NE,PEC,
8333,109,83333,elbB,elbB,0,NE,PEC,
8334,109,83333,emrA,emrA,0,NE,PEC,
8335,109,83333,emrB,emrB,0,NE,PEC,
8336,109,83333,emrD,emrD,0,NE,PEC,
8337,109,83333,emrE,emrE,0,NE,PEC,
8338,109,83333,emrK,emrK,0,NE,PEC,
8339,109,83333,emrY,emrY,0,NE,PEC,
8340,109,83333,emtA,emtA,0,NE,PEC,
8341,109,83333,endA,endA,0,NE,PEC,
8342,109,83333,eno,eno,1,E,PEC,
8343,109,83333,entA,entA,0,NE,PEC,
8344,109,83333,entB,entB,0,NE,PEC,
8345,109,83333,entC,entC,0,NE,PEC,
8346,109,83333,entD,entD,0,NE,PEC,
8347,109,83333,entE,entE,0,NE,PEC,
8348,109,83333,entF,entF,0,NE,PEC,
8349,109,83333,envC,envC,0,NE,PEC,
8350,109,83333,envR,envR,0,NE,PEC,
8351,109,83333,envY,envY,0,NE,PEC,
8352,109,83333,envZ,envZ,0,NE,PEC,
8353,109,83333,epd,epd,0,NE,PEC,
8354,109,83333,eptA,eptA,0,NE,PEC,
8355,109,83333,eptB,eptB,0,NE,PEC,
8356,109,83333,era,era,1,E,PEC,
8357,109,83333,erfK,erfK,0,NE,PEC,
8358,109,83333,essD,essD,0,NE,PEC,
8359,109,83333,essQ,essQ,0,NE,PEC,
8360,109,83333,etp,etp,0,NE,PEC,
8361,109,83333,eutA,eutA,0,NE,PEC,
8362,109,83333,eutB,eutB,0,NE,PEC,
8363,109,83333,eutC,eutC,0,NE,PEC,
8364,109,83333,eutE,eutE,0,NE,PEC,
8365,109,83333,eutG,eutG,0,NE,PEC,
8366,109,83333,eutH,eutH,0,NE,PEC,
8367,109,83333,eutI,eutI,0,NE,PEC,
8368,109,83333,eutJ,eutJ,0,NE,PEC,
8369,109,83333,eutL,eutL,0,NE,PEC,
8370,109,83333,eutP,eutP,0,NE,PEC,
8371,109,83333,eutQ,eutQ,0,NE,PEC,
8372,109,83333,eutT,eutT,0,NE,PEC,
8373,109,83333,evgA,evgA,0,NE,PEC,
8374,109,83333,evgS,evgS,0,NE,PEC,
8375,109,83333,exbB,exbB,0,NE,PEC,
8376,109,83333,exbD,exbD,0,NE,PEC,
8377,109,83333,exo,exo,0,NE,PEC,
8378,109,83333,exoX,exoX,0,NE,PEC,
8379,109,83333,exuR,exuR,0,NE,PEC,
8380,109,83333,exuT,exuT,0,NE,PEC,
8381,109,83333,fabA,fabA,1,E,PEC,
8382,109,83333,fabB,fabB,1,E,PEC,
8383,109,83333,fabD,fabD,1,E,PEC,
8384,109,83333,fabF,fabF,0,NE,PEC,
8385,109,83333,fabG,fabG,1,E,PEC,
8386,109,83333,fabH,fabH,0,NE,PEC,
8387,109,83333,fabI,fabI,1,E,PEC,
8388,109,83333,fabR,fabR,0,NE,PEC,
8389,109,83333,fabZ,fabZ,1,E,PEC,
8390,109,83333,fadA,fadA,0,NE,PEC,
8391,109,83333,fadB,fadB,0,NE,PEC,
8392,109,83333,fadD,fadD,0,NE,PEC,
8393,109,83333,fadE,fadE,0,NE,PEC,
8394,109,83333,fadH,fadH,0,NE,PEC,
8395,109,83333,fadL,fadL,0,NE,PEC,
8396,109,83333,fadR,fadR,0,NE,PEC,
8397,109,83333,fbaA,fbaA,1,E,PEC,
8398,109,83333,fbaB,fbaB,0,NE,PEC,
8399,109,83333,fbp,fbp,0,NE,PEC,
8400,109,83333,fcl,fcl,0,NE,PEC,
8401,109,83333,fdhD,fdhD,0,NE,PEC,
8402,109,83333,fdhE,fdhE,0,NE,PEC,
8403,109,83333,fdhF,fdhF,0,NE,PEC,
8404,109,83333,fdnG,fdnG,0,NE,PEC,
8405,109,83333,fdnH,fdnH,0,NE,PEC,
8406,109,83333,fdnI,fdnI,0,NE,PEC,
8407,109,83333,fdoG,fdoG,0,NE,PEC,
8408,109,83333,fdoH,fdoH,0,NE,PEC,
8409,109,83333,fdoI,fdoI,0,NE,PEC,
8410,109,83333,fdrA,fdrA,0,NE,PEC,
8411,109,83333,fdx,fdx,0,NE,PEC,
8412,109,83333,feaB,feaB,0,NE,PEC,
8413,109,83333,feaR,feaR,0,NE,PEC,
8414,109,83333,fecA,fecA,0,NE,PEC,
8415,109,83333,fecB,fecB,0,NE,PEC,
8416,109,83333,fecC,fecC,0,NE,PEC,
8417,109,83333,fecD,fecD,0,NE,PEC,
8418,109,83333,fecE,fecE,0,NE,PEC,
8419,109,83333,fecI,fecI,0,NE,PEC,
8420,109,83333,fecR,fecR,0,NE,PEC,
8421,109,83333,feoA,feoA,0,NE,PEC,
8422,109,83333,feoB,feoB,0,NE,PEC,
8423,109,83333,fepA,fepA,0,NE,PEC,
8424,109,83333,fepB,fepB,0,NE,PEC,
8425,109,83333,fepC,fepC,0,NE,PEC,
8426,109,83333,fepD,fepD,0,NE,PEC,
8427,109,83333,fepE,fepE,0,NE,PEC,
8428,109,83333,fepG,fepG,0,NE,PEC,
8429,109,83333,fes,fes,0,NE,PEC,
8430,109,83333,ffh,ffh,1,E,PEC,
8431,109,83333,ffs,ffs,1,E,PEC,
8432,109,83333,fhiA,fhiA,0,NE,PEC,
8433,109,83333,fhlA,fhlA,0,NE,PEC,
8434,109,83333,fhuA,fhuA,0,NE,PEC,
8435,109,83333,fhuB,fhuB,0,NE,PEC,
8436,109,83333,fhuC,fhuC,0,NE,PEC,
8437,109,83333,fhuD,fhuD,0,NE,PEC,
8438,109,83333,fhuE,fhuE,0,NE,PEC,
8439,109,83333,fhuF,fhuF,0,NE,PEC,
8440,109,83333,fic,fic,0,NE,PEC,
8441,109,83333,fieF,fieF,0,NE,PEC,
8442,109,83333,fimA,fimA,0,NE,PEC,
8443,109,83333,fimB,fimB,0,NE,PEC,
8444,109,83333,fimC,fimC,0,NE,PEC,
8445,109,83333,fimD,fimD,0,NE,PEC,
8446,109,83333,fimE,fimE,0,NE,PEC,
8447,109,83333,fimF,fimF,0,NE,PEC,
8448,109,83333,fimG,fimG,0,NE,PEC,
8449,109,83333,fimH,fimH,0,NE,PEC,
8450,109,83333,fimI,fimI,0,NE,PEC,
8451,109,83333,fimZ,fimZ,0,NE,PEC,
8452,109,83333,fis,fis,0,NE,PEC,
8453,109,83333,fiu,fiu,0,NE,PEC,
8454,109,83333,fixA,fixA,0,NE,PEC,
8455,109,83333,fixB,fixB,0,NE,PEC,
8456,109,83333,fixC,fixC,0,NE,PEC,
8457,109,83333,fixX,fixX,0,NE,PEC,
8458,109,83333,fklB,fklB,0,NE,PEC,
8459,109,83333,fkpA,fkpA,0,NE,PEC,
8460,109,83333,fkpB,fkpB,0,NE,PEC,
8461,109,83333,fldA,fldA,1,E,PEC,
8462,109,83333,fldB,fldB,0,NE,PEC,
8463,109,83333,flgA,flgA,0,NE,PEC,
8464,109,83333,flgB,flgB,0,NE,PEC,
8465,109,83333,flgC,flgC,0,NE,PEC,
8466,109,83333,flgD,flgD,0,NE,PEC,
8467,109,83333,flgE,flgE,0,NE,PEC,
8468,109,83333,flgF,flgF,0,NE,PEC,
8469,109,83333,flgG,flgG,0,NE,PEC,
8470,109,83333,flgH,flgH,0,NE,PEC,
8471,109,83333,flgI,flgI,0,NE,PEC,
8472,109,83333,flgJ,flgJ,0,NE,PEC,
8473,109,83333,flgK,flgK,0,NE,PEC,
8474,109,83333,flgL,flgL,0,NE,PEC,
8475,109,83333,flgM,flgM,0,NE,PEC,
8476,109,83333,flgN,flgN,0,NE,PEC,
8477,109,83333,flhA,flhA,0,NE,PEC,
8478,109,83333,flhB,flhB,0,NE,PEC,
8479,109,83333,flhC,flhC,0,NE,PEC,
8480,109,83333,flhD,flhD,0,NE,PEC,
8481,109,83333,flhE,flhE,0,NE,PEC,
8482,109,83333,fliA,fliA,0,NE,PEC,
8483,109,83333,fliC,fliC,0,NE,PEC,
8484,109,83333,fliD,fliD,0,NE,PEC,
8485,109,83333,fliE,fliE,0,NE,PEC,
8486,109,83333,fliF,fliF,0,NE,PEC,
8487,109,83333,fliG,fliG,0,NE,PEC,
8488,109,83333,fliH,fliH,0,NE,PEC,
8489,109,83333,fliI,fliI,0,NE,PEC,
8490,109,83333,fliJ,fliJ,0,NE,PEC,
8491,109,83333,fliK,fliK,0,NE,PEC,
8492,109,83333,fliL,fliL,0,NE,PEC,
8493,109,83333,fliM,fliM,0,NE,PEC,
8494,109,83333,fliN,fliN,0,NE,PEC,
8495,109,83333,fliO,fliO,0,NE,PEC,
8496,109,83333,fliP,fliP,0,NE,PEC,
8497,109,83333,fliQ,fliQ,0,NE,PEC,
8498,109,83333,fliR,fliR,0,NE,PEC,
8499,109,83333,fliS,fliS,0,NE,PEC,
8500,109,83333,fliT,fliT,0,NE,PEC,
8501,109,83333,fliY,fliY,0,NE,PEC,
8502,109,83333,fliZ,fliZ,0,NE,PEC,
8503,109,83333,flk,flk,0,NE,PEC,
8504,109,83333,flu,flu,0,NE,PEC,
8505,109,83333,flxA,flxA,0,NE,PEC,
8506,109,83333,fmt,fmt,1,E,PEC,
8507,109,83333,fnr,fnr,0,NE,PEC,
8508,109,83333,focA,focA,0,NE,PEC,
8509,109,83333,focB,focB,0,NE,PEC,
8510,109,83333,folA,folA,1,E,PEC,
8511,109,83333,folB,folB,1,E,PEC,
8512,109,83333,folC,folC,1,E,PEC,
8513,109,83333,folD,folD,1,E,PEC,
8514,109,83333,folE,folE,1,E,PEC,
8515,109,83333,folK,folK,1,E,PEC,
8516,109,83333,folM,folM,0,NE,PEC,
8517,109,83333,folP,folP,0,NE,PEC,
8518,109,83333,folX,folX,0,NE,PEC,
8519,109,83333,fpr,fpr,0,NE,PEC,
8520,109,83333,frc,frc,0,NE,PEC,
8521,109,83333,frdA,frdA,0,NE,PEC,
8522,109,83333,frdB,frdB,0,NE,PEC,
8523,109,83333,frdC,frdC,0,NE,PEC,
8524,109,83333,frdD,frdD,0,NE,PEC,
8525,109,83333,fre,fre,0,NE,PEC,
8526,109,83333,frlA,frlA,0,NE,PEC,
8527,109,83333,frlB,frlB,0,NE,PEC,
8528,109,83333,frlC,frlC,0,NE,PEC,
8529,109,83333,frlD,frlD,0,NE,PEC,
8530,109,83333,frlR,frlR,0,NE,PEC,
8531,109,83333,frmA,frmA,0,NE,PEC,
8532,109,83333,frmB,frmB,0,NE,PEC,
8533,109,83333,frmR,frmR,0,NE,PEC,
8534,109,83333,frr,frr,1,E,PEC,
8535,109,83333,frsA,frsA,0,NE,PEC,
8536,109,83333,fruA,fruA,0,NE,PEC,
8537,109,83333,fruB,fruB,0,NE,PEC,
8538,109,83333,fruK,fruK,0,NE,PEC,
8539,109,83333,fruR,fruR,0,NE,PEC,
8540,109,83333,frvA,frvA,0,NE,PEC,
8541,109,83333,frvB,frvB,0,NE,PEC,
8542,109,83333,frvR,frvR,0,NE,PEC,
8543,109,83333,frvX,frvX,0,NE,PEC,
8544,109,83333,frwB,frwB,0,NE,PEC,
8545,109,83333,frwC,frwC,0,NE,PEC,
8546,109,83333,frwD,frwD,0,NE,PEC,
8547,109,83333,fsaA,fsaA,0,NE,PEC,
8548,109,83333,fsaB,fsaB,0,NE,PEC,
8549,109,83333,fsr,fsr,0,NE,PEC,
8550,109,83333,ftn,ftn,0,NE,PEC,
8551,109,83333,ftsA,ftsA,1,E,PEC,
8552,109,83333,ftsB,ftsB,1,E,PEC,
8553,109,83333,ftsE,ftsE,1,E,PEC,
8554,109,83333,ftsH,ftsH,1,E,PEC,
8555,109,83333,ftsI,ftsI,1,E,PEC,
8556,109,83333,ftsK,ftsK,1,E,PEC,
8557,109,83333,ftsL,ftsL,1,E,PEC,
8558,109,83333,ftsN,ftsN,1,E,PEC,
8559,109,83333,ftsQ,ftsQ,1,E,PEC,
8560,109,83333,ftsW,ftsW,1,E,PEC,
8561,109,83333,ftsX,ftsX,1,E,PEC,
8562,109,83333,ftsY,ftsY,1,E,PEC,
8563,109,83333,ftsZ,ftsZ,0.25,C,PEC,
8564,109,83333,fucA,fucA,0,NE,PEC,
8565,109,83333,fucI,fucI,0,NE,PEC,
8566,109,83333,fucK,fucK,0,NE,PEC,
8567,109,83333,fucO,fucO,0,NE,PEC,
8568,109,83333,fucP,fucP,0,NE,PEC,
8569,109,83333,fucR,fucR,0,NE,PEC,
8570,109,83333,fucU,fucU,0,NE,PEC,
8571,109,83333,fumA,fumA,0,NE,PEC,
8572,109,83333,fumB,fumB,0,NE,PEC,
8573,109,83333,fumC,fumC,0,NE,PEC,
8574,109,83333,fur,fur,0,NE,PEC,
8575,109,83333,fusA,fusA,1,E,PEC,
8576,109,83333,fxsA,fxsA,0,NE,PEC,
8577,109,83333,gabD,gabD,0,NE,PEC,
8578,109,83333,gabP,gabP,0,NE,PEC,
8579,109,83333,gabT,gabT,0,NE,PEC,
8580,109,83333,gadA,gadA,0,NE,PEC,
8581,109,83333,gadB,gadB,0,NE,PEC,
8582,109,83333,gadC,gadC,0,NE,PEC,
8583,109,83333,gadE,gadE,0,NE,PEC,
8584,109,83333,gadW,gadW,0,NE,PEC,
8585,109,83333,gadX,gadX,0,NE,PEC,
8586,109,83333,gadY,gadY,0,NE,PEC,
8587,109,83333,galE,galE,0,NE,PEC,
8588,109,83333,galF,galF,0,NE,PEC,
8589,109,83333,galK,galK,0,NE,PEC,
8590,109,83333,galM,galM,0,NE,PEC,
8591,109,83333,galP,galP,0,NE,PEC,
8592,109,83333,galR,galR,0,NE,PEC,
8593,109,83333,galS,galS,0,NE,PEC,
8594,109,83333,galT,galT,0,NE,PEC,
8595,109,83333,galU,galU,0,NE,PEC,
8596,109,83333,gapA,gapA,1,E,PEC,
8597,109,83333,gapC,gapC,0,NE,PEC,
8598,109,83333,garD,garD,0,NE,PEC,
8599,109,83333,garK,garK,0,NE,PEC,
8600,109,83333,garL,garL,0,NE,PEC,
8601,109,83333,garP,garP,0,NE,PEC,
8602,109,83333,garR,garR,0,NE,PEC,
8603,109,83333,gatB,gatB,0,NE,PEC,
8604,109,83333,gatC,gatC,0,NE,PEC,
8605,109,83333,gatD,gatD,0,NE,PEC,
8606,109,83333,gatR,gatR,0,NE,PEC,
8607,109,83333,gatY,gatY,0,NE,PEC,
8608,109,83333,gatZ,gatZ,0,NE,PEC,
8609,109,83333,gcd,gcd,0,NE,PEC,
8610,109,83333,gcl,gcl,0,NE,PEC,
8611,109,83333,gcvA,gcvA,0,NE,PEC,
8612,109,83333,gcvB,gcvB,0,NE,PEC,
8613,109,83333,gcvH,gcvH,0,NE,PEC,
8614,109,83333,gcvP,gcvP,0,NE,PEC,
8615,109,83333,gcvR,gcvR,0,NE,PEC,
8616,109,83333,gcvT,gcvT,0,NE,PEC,
8617,109,83333,gdhA,gdhA,0,NE,PEC,
8618,109,83333,ggt,ggt,0,NE,PEC,
8619,109,83333,gidA,gidA,0,NE,PEC,
8620,109,83333,gidB,gidB,0,NE,PEC,
8621,109,83333,glcB,glcB,0,NE,PEC,
8622,109,83333,glcC,glcC,0,NE,PEC,
8623,109,83333,glcD,glcD,0,NE,PEC,
8624,109,83333,glcE,glcE,0,NE,PEC,
8625,109,83333,glcF,glcF,0,NE,PEC,
8626,109,83333,glcG,glcG,0,NE,PEC,
8627,109,83333,gldA,gldA,0,NE,PEC,
8628,109,83333,glf,glf,0,NE,PEC,
8629,109,83333,glgA,glgA,0,NE,PEC,
8630,109,83333,glgB,glgB,0,NE,PEC,
8631,109,83333,glgC,glgC,0,NE,PEC,
8632,109,83333,glgP,glgP,0,NE,PEC,
8633,109,83333,glgS,glgS,0,NE,PEC,
8634,109,83333,glgX,glgX,0,NE,PEC,
8635,109,83333,glk,glk,0,NE,PEC,
8636,109,83333,glmM,glmM,1,E,PEC,
8637,109,83333,glmS,glmS,1,E,PEC,
8638,109,83333,glmU,glmU,1,E,PEC,
8639,109,83333,glnA,glnA,0,NE,PEC,
8640,109,83333,glnB,glnB,0,NE,PEC,
8641,109,83333,glnD,glnD,0,NE,PEC,
8642,109,83333,glnE,glnE,0,NE,PEC,
8643,109,83333,glnG,glnG,0,NE,PEC,
8644,109,83333,glnH,glnH,0,NE,PEC,
8645,109,83333,glnK,glnK,0,NE,PEC,
8646,109,83333,glnL,glnL,0,NE,PEC,
8647,109,83333,glnP,glnP,0,NE,PEC,
8648,109,83333,glnQ,glnQ,0,NE,PEC,
8649,109,83333,glnS,glnS,1,E,PEC,
8650,109,83333,glnU,glnU,0,NE,PEC,
8651,109,83333,glnV,glnV,0,NE,PEC,
8652,109,83333,glnW,glnW,0,NE,PEC,
8653,109,83333,glnX,glnX,0,NE,PEC,
8654,109,83333,gloA,gloA,0,NE,PEC,
8655,109,83333,gloB,gloB,0,NE,PEC,
8656,109,83333,glpA,glpA,0,NE,PEC,
8657,109,83333,glpB,glpB,0,NE,PEC,
8658,109,83333,glpC,glpC,0,NE,PEC,
8659,109,83333,glpD,glpD,0,NE,PEC,
8660,109,83333,glpE,glpE,0,NE,PEC,
8661,109,83333,glpF,glpF,0,NE,PEC,
8662,109,83333,glpG,glpG,0,NE,PEC,
8663,109,83333,glpK,glpK,0,NE,PEC,
8664,109,83333,glpQ,glpQ,0,NE,PEC,
8665,109,83333,glpR,glpR,0,NE,PEC,
8666,109,83333,glpT,glpT,0,NE,PEC,
8667,109,83333,glpX,glpX,0,NE,PEC,
8668,109,83333,gltA,gltA,0,NE,PEC,
8669,109,83333,gltB,gltB,0,NE,PEC,
8670,109,83333,gltD,gltD,0,NE,PEC,
8671,109,83333,gltF,gltF,0,NE,PEC,
8672,109,83333,gltI,gltI,0,NE,PEC,
8673,109,83333,gltJ,gltJ,0,NE,PEC,
8674,109,83333,gltK,gltK,0,NE,PEC,
8675,109,83333,gltL,gltL,0,NE,PEC,
8676,109,83333,gltP,gltP,0,NE,PEC,
8677,109,83333,gltS,gltS,0,NE,PEC,
8678,109,83333,gltT,gltT,0,NE,PEC,
8679,109,83333,gltU,gltU,0,NE,PEC,
8680,109,83333,gltV,gltV,0,NE,PEC,
8681,109,83333,gltW,gltW,0,NE,PEC,
8682,109,83333,gltX,gltX,1,E,PEC,
8683,109,83333,glvB,glvB,0,NE,PEC,
8684,109,83333,glvC,glvC,0,NE,PEC,
8685,109,83333,glvG,glvG,0,NE,PEC,
8686,109,83333,glxK,glxK,0,NE,PEC,
8687,109,83333,glxR,glxR,0,NE,PEC,
8688,109,83333,glyA,glyA,0,NE,PEC,
8689,109,83333,glyQ,glyQ,1,E,PEC,
8690,109,83333,glyS,glyS,1,E,PEC,
8691,109,83333,glyT,glyT,1,E,PEC,
8692,109,83333,glyU,glyU,0,NE,PEC,
8693,109,83333,glyV,glyV,0,NE,PEC,
8694,109,83333,glyW,glyW,0,NE,PEC,
8695,109,83333,glyX,glyX,0,NE,PEC,
8696,109,83333,glyY,glyY,0,NE,PEC,
8697,109,83333,gmd,gmd,0,NE,PEC,
8698,109,83333,gmhB,gmhB,0,NE,PEC,
8699,109,83333,gmk,gmk,1,E,PEC,
8700,109,83333,gmr,gmr,0,NE,PEC,
8701,109,83333,gnd,gnd,0,NE,PEC,
8702,109,83333,gnsA,gnsA,0,NE,PEC,
8703,109,83333,gnsB,gnsB,0,NE,PEC,
8704,109,83333,gntK,gntK,0,NE,PEC,
8705,109,83333,gntP,gntP,0,NE,PEC,
8706,109,83333,gntR,gntR,0,NE,PEC,
8707,109,83333,gntT,gntT,0,NE,PEC,
8708,109,83333,gntU,gntU,0,NE,PEC,
8709,109,83333,gntX,gntX,0,NE,PEC,
8710,109,83333,gntY,gntY,0,NE,PEC,
8711,109,83333,gor,gor,0,NE,PEC,
8712,109,83333,gph,gph,0,NE,PEC,
8713,109,83333,gpmA,gpmA,0,NE,PEC,
8714,109,83333,gpmI,gpmI,0,NE,PEC,
8715,109,83333,gpp,gpp,0,NE,PEC,
8716,109,83333,gpsA,gpsA,1,E,PEC,
8717,109,83333,gpt,gpt,0,NE,PEC,
8718,109,83333,greA,greA,0,NE,PEC,
8719,109,83333,greB,greB,0,NE,PEC,
8720,109,83333,groL,groL,1,E,PEC,
8721,109,83333,groS,groS,1,E,PEC,
8722,109,83333,grpE,grpE,1,E,PEC,
8723,109,83333,grxA,grxA,0,NE,PEC,
8724,109,83333,grxB,grxB,0,NE,PEC,
8725,109,83333,grxC,grxC,0,NE,PEC,
8726,109,83333,gshA,gshA,0,NE,PEC,
8727,109,83333,gshB,gshB,0,NE,PEC,
8728,109,83333,gsk,gsk,0,NE,PEC,
8729,109,83333,gspA,gspA,0,NE,PEC,
8730,109,83333,gspC,gspC,0,NE,PEC,
8731,109,83333,gspD,gspD,0,NE,PEC,
8732,109,83333,gspE,gspE,0,NE,PEC,
8733,109,83333,gspF,gspF,0,NE,PEC,
8734,109,83333,gspG,gspG,0,NE,PEC,
8735,109,83333,gspH,gspH,0,NE,PEC,
8736,109,83333,gspI,gspI,0,NE,PEC,
8737,109,83333,gspJ,gspJ,0,NE,PEC,
8738,109,83333,gspK,gspK,0,NE,PEC,
8739,109,83333,gspL,gspL,0,NE,PEC,
8740,109,83333,gspM,gspM,0,NE,PEC,
8741,109,83333,gspO,gspO,0,NE,PEC,
8742,109,83333,gss,gss,0,NE,PEC,
8743,109,83333,gst,gst,0,NE,PEC,
8744,109,83333,guaA,guaA,0,NE,PEC,
8745,109,83333,guaB,guaB,0,NE,PEC,
8746,109,83333,guaC,guaC,0,NE,PEC,
8747,109,83333,guaD,guaD,0,NE,PEC,
8748,109,83333,gudD,gudD,0,NE,PEC,
8749,109,83333,gudP,gudP,0,NE,PEC,
8750,109,83333,gudX,gudX,0,NE,PEC,
8751,109,83333,gutM,gutM,0,NE,PEC,
8752,109,83333,gutQ,gutQ,0,NE,PEC,
8753,109,83333,gyrA,gyrA,1,E,PEC,
8754,109,83333,gyrB,gyrB,1,E,PEC,
8755,109,83333,hcaB,hcaB,0,NE,PEC,
8756,109,83333,hcaC,hcaC,0,NE,PEC,
8757,109,83333,hcaD,hcaD,0,NE,PEC,
8758,109,83333,hcaE,hcaE,0,NE,PEC,
8759,109,83333,hcaF,hcaF,0,NE,PEC,
8760,109,83333,hcaR,hcaR,0,NE,PEC,
8761,109,83333,hcaT,hcaT,0,NE,PEC,
8762,109,83333,hchA,hchA,0,NE,PEC,
8763,109,83333,hcp,hcp,0,NE,PEC,
8764,109,83333,hcr,hcr,0,NE,PEC,
8765,109,83333,hda,hda,1,E,PEC,
8766,109,83333,hdeA,hdeA,0,NE,PEC,
8767,109,83333,hdeB,hdeB,0,NE,PEC,
8768,109,83333,hdeD,hdeD,0,NE,PEC,
8769,109,83333,hdfR,hdfR,0,NE,PEC,
8770,109,83333,hdhA,hdhA,0,NE,PEC,
8771,109,83333,helD,helD,0,NE,PEC,
8772,109,83333,hemA,hemA,1,E,PEC,
8773,109,83333,hemB,hemB,1,E,PEC,
8774,109,83333,hemC,hemC,0.25,C,PEC,
8775,109,83333,hemD,hemD,1,E,PEC,
8776,109,83333,hemE,hemE,0,NE,PEC,
8777,109,83333,hemF,hemF,0,NE,PEC,
8778,109,83333,hemG,hemG,1,E,PEC,
8779,109,83333,hemH,hemH,1,E,PEC,
8780,109,83333,hemL,hemL,1,E,PEC,
8781,109,83333,hemN,hemN,0,NE,PEC,
8782,109,83333,hemX,hemX,0,NE,PEC,
8783,109,83333,hemY,hemY,0,NE,PEC,
8784,109,83333,hepA,hepA,0,NE,PEC,
8785,109,83333,hflC,hflC,0,NE,PEC,
8786,109,83333,hflD,hflD,0,NE,PEC,
8787,109,83333,hflK,hflK,0,NE,PEC,
8788,109,83333,hflX,hflX,0,NE,PEC,
8789,109,83333,hfq,hfq,0,NE,PEC,
8790,109,83333,hha,hha,0,NE,PEC,
8791,109,83333,hinT,hinT,0,NE,PEC,
8792,109,83333,hipA,hipA,0,NE,PEC,
8793,109,83333,hipB,hipB,0,NE,PEC,
8794,109,83333,hisA,hisA,0,NE,PEC,
8795,109,83333,hisB,hisB,0,NE,PEC,
8796,109,83333,hisC,hisC,0,NE,PEC,
8797,109,83333,hisD,hisD,0,NE,PEC,
8798,109,83333,hisF,hisF,0,NE,PEC,
8799,109,83333,hisG,hisG,0,NE,PEC,
8800,109,83333,hisH,hisH,0,NE,PEC,
8801,109,83333,hisI,hisI,0,NE,PEC,
8802,109,83333,hisJ,hisJ,0,NE,PEC,
8803,109,83333,hisL,hisL,0,NE,PEC,
8804,109,83333,hisM,hisM,0,NE,PEC,
8805,109,83333,hisP,hisP,0,NE,PEC,
8806,109,83333,hisQ,hisQ,0,NE,PEC,
8807,109,83333,hisR,hisR,1,E,PEC,
8808,109,83333,hisS,hisS,1,E,PEC,
8809,109,83333,hlpA,hlpA,0,NE,PEC,
8810,109,83333,hlyE,hlyE,0,NE,PEC,
8811,109,83333,hmp,hmp,0,NE,PEC,
8812,109,83333,hns,hns,0,NE,PEC,
8813,109,83333,hofB,hofB,0,NE,PEC,
8814,109,83333,hofC,hofC,0,NE,PEC,
8815,109,83333,hofQ,hofQ,0,NE,PEC,
8816,109,83333,hokA,hokA,0,NE,PEC,
8817,109,83333,hokB,hokB,0,NE,PEC,
8818,109,83333,hokC,hokC,0,NE,PEC,
8819,109,83333,hokD,hokD,0,NE,PEC,
8820,109,83333,hokE,hokE,0,NE,PEC,
8821,109,83333,holA,holA,1,E,PEC,
8822,109,83333,holB,holB,1,E,PEC,
8823,109,83333,holC,holC,0,NE,PEC,
8824,109,83333,holD,holD,0,NE,PEC,
8825,109,83333,holE,holE,0,NE,PEC,
8826,109,83333,hpt,hpt,0,NE,PEC,
8827,109,83333,hrpA,hrpA,0,NE,PEC,
8828,109,83333,hrpB,hrpB,0,NE,PEC,
8829,109,83333,hscA,hscA,0,NE,PEC,
8830,109,83333,hscB,hscB,0,NE,PEC,
8831,109,83333,hscC,hscC,0,NE,PEC,
8832,109,83333,hsdM,hsdM,0,NE,PEC,
8833,109,83333,hsdR,hsdR,0,NE,PEC,
8834,109,83333,hsdS,hsdS,0,NE,PEC,
8835,109,83333,hslJ,hslJ,0,NE,PEC,
8836,109,83333,hslO,hslO,0,NE,PEC,
8837,109,83333,hslR,hslR,0,NE,PEC,
