ID,dataset,taxaID,locus,gene,score,essentiality,Ref_db,pmid
140656,174,83333,b0722,,,NE,,13129938
140657,174,83333,b0723,,,NE,,13129938
140658,174,83333,b0724,,,NE,,13129938
140659,174,83333,b0725,,,NE,,13129938
140660,174,83333,b0726,,,E,,13129938
140661,174,83333,b0727,,,E,,13129938
140662,174,83333,b0728,,,NE,,13129938
140663,174,83333,b0729,,,NE,,13129938
140664,174,83333,b0730,,,NE,,13129938
140665,174,83333,b0731,,,NE,,13129938
140666,174,83333,b0732,,,NE,,13129938
140667,174,83333,b0733,,,E,,13129938
140668,174,83333,b0734,,,E,,13129938
140669,174,83333,b0735,,,NE,,13129938
140670,174,83333,b0736,,,E,,13129938
140671,174,83333,b0737,,,NE,,13129938
140672,174,83333,b0738,,,NE,,13129938
140673,174,83333,b0739,,,NE,,13129938
140674,174,83333,b0740,,,NE,,13129938
140675,174,83333,b0741,,,NE,,13129938
140676,174,83333,b0742,,,NE,,13129938
140677,174,83333,b0750,,,NE,,13129938
140678,174,83333,b0751,,,NE,,13129938
140679,174,83333,b0752,,,NE,,13129938
140680,174,83333,b0753,,,NE,,13129938
140681,174,83333,b0754,,,NE,,13129938
140682,174,83333,b0755,,,NE,,13129938
140683,174,83333,b0756,,,NE,,13129938
140684,174,83333,b0757,,,NE,,13129938
140685,174,83333,b0758,,,NE,,13129938
140686,174,83333,b0759,,,NE,,13129938
140687,174,83333,b0760,,,NE,,13129938
140688,174,83333,b0761,,,NE,,13129938
140689,174,83333,b0763,,,NE,,13129938
140690,174,83333,b0764,,,NE,,13129938
140691,174,83333,b0765,,,NE,,13129938
140692,174,83333,b0766,,,E,,13129938
140693,174,83333,b0767,,,NE,,13129938
140694,174,83333,b0768,,,NE,,13129938
140695,174,83333,b0769,,,NE,,13129938
140696,174,83333,b0770,,,NE,,13129938
140697,174,83333,b0771,,,NE,,13129938
140698,174,83333,b0772,,,NE,,13129938
140699,174,83333,b0773,,,NE,,13129938
140700,174,83333,b0774,,,NE,,13129938
140701,174,83333,b0775,,,NE,,13129938
140702,174,83333,b0776,,,NE,,13129938
140703,174,83333,b0777,,,NE,,13129938
140704,174,83333,b0778,,,NE,,13129938
140705,174,83333,b0779,,,NE,,13129938
140706,174,83333,b0780,,,NE,,13129938
140707,174,83333,b0781,,,NE,,13129938
140708,174,83333,b0782,,,NE,,13129938
140709,174,83333,b0783,,,NE,,13129938
140710,174,83333,b0784,,,NE,,13129938
140711,174,83333,b0785,,,NE,,13129938
140712,174,83333,b0786,,,NE,,13129938
140713,174,83333,b0787,,,NE,,13129938
140714,174,83333,b0788,,,E,,13129938
140715,174,83333,b0789,,,NE,,13129938
140716,174,83333,b0790,,,NE,,13129938
140717,174,83333,b0791,,,E,,13129938
140718,174,83333,b0792,,,NE,,13129938
140719,174,83333,b0793,,,NE,,13129938
140720,174,83333,b0794,,,NE,,13129938
140721,174,83333,b0795,,,NE,,13129938
140722,174,83333,b0796,,,NE,,13129938
140723,174,83333,b0797,,,NE,,13129938
140724,174,83333,b0798,,,E,,13129938
140725,174,83333,b0799,,,NE,,13129938
140726,174,83333,b0800,,,NE,,13129938
140727,174,83333,b0801,,,NE,,13129938
140728,174,83333,b0803,,,NE,,13129938
140729,174,83333,b0804,,,NE,,13129938
140730,174,83333,b0805,,,NE,,13129938
140731,174,83333,b0806,,,NE,,13129938
140732,174,83333,b0807,,,NE,,13129938
140733,174,83333,b0808,,,NE,,13129938
140734,174,83333,b0809,,,NE,,13129938
140735,174,83333,b0810,,,E,,13129938
140736,174,83333,b0811,,,NE,,13129938
140737,174,83333,b0812,,,NE,,13129938
140738,174,83333,b0813,,,NE,,13129938
140739,174,83333,b0814,,,NE,,13129938
140740,174,83333,b0815,,,NE,,13129938
140741,174,83333,b0817,,,E,,13129938
140742,174,83333,b0818,,,NE,,13129938
140743,174,83333,b0819,,,NE,,13129938
140744,174,83333,b0820,,,NE,,13129938
140745,174,83333,b0821,,,NE,,13129938
140746,174,83333,b0822,,,NE,,13129938
140747,174,83333,b0823,,,NE,,13129938
140748,174,83333,b0824,,,NE,,13129938
140749,174,83333,b0825,,,NE,,13129938
140750,174,83333,b0826,,,NE,,13129938
140751,174,83333,b0827,,,NE,,13129938
140752,174,83333,b0828,,,NE,,13129938
140753,174,83333,b0829,,,NE,,13129938
140754,174,83333,b0830,,,NE,,13129938
140755,174,83333,b0831,,,NE,,13129938
140756,174,83333,b0832,,,NE,,13129938
140757,174,83333,b0833,,,NE,,13129938
140758,174,83333,b0834,,,NE,,13129938
140759,174,83333,b0835,,,E,,13129938
140760,174,83333,b0836,,,NE,,13129938
140761,174,83333,b0837,,,NE,,13129938
140762,174,83333,b0838,,,NE,,13129938
140763,174,83333,b0839,,,NE,,13129938
140764,174,83333,b0840,,,NE,,13129938
140765,174,83333,b0841,,,NE,,13129938
140766,174,83333,b0842,,,NE,,13129938
140767,174,83333,b0843,,,NE,,13129938
140768,174,83333,b0844,,,NE,,13129938
140769,174,83333,b0845,,,NE,,13129938
140770,174,83333,b0846,,,E,,13129938
140771,174,83333,b0847,,,NE,,13129938
140772,174,83333,b0848,,,NE,,13129938
140773,174,83333,b0850,,,E,,13129938
140774,174,83333,b0851,,,NE,,13129938
140775,174,83333,b0852,,,NE,,13129938
140776,174,83333,b0854,,,NE,,13129938
140777,174,83333,b0855,,,NE,,13129938
140778,174,83333,b0856,,,NE,,13129938
140779,174,83333,b0857,,,NE,,13129938
140780,174,83333,b0858,,,NE,,13129938
140781,174,83333,b0859,,,NE,,13129938
140782,174,83333,b0860,,,NE,,13129938
140783,174,83333,b0861,,,NE,,13129938
140784,174,83333,b0862,,,NE,,13129938
140785,174,83333,b0863,,,NE,,13129938
140786,174,83333,b0864,,,NE,,13129938
140787,174,83333,b0865,,,E,,13129938
140788,174,83333,b0866,,,E,,13129938
140789,174,83333,b0867,,,E,,13129938
140790,174,83333,b0868,,,E,,13129938
140791,174,83333,b0869,,,NE,,13129938
140792,174,83333,b0870,,,NE,,13129938
140793,174,83333,b0871,,,NE,,13129938
140794,174,83333,b0872,,,NE,,13129938
140795,174,83333,b0873,,,NE,,13129938
140796,174,83333,b0874,,,NE,,13129938
140797,174,83333,b0875,,,NE,,13129938
140798,174,83333,b0876,,,NE,,13129938
140799,174,83333,b0877,,,NE,,13129938
140800,174,83333,b0878,,,NE,,13129938
140801,174,83333,b0879,,,NE,,13129938
140802,174,83333,b0880,,,NE,,13129938
140803,174,83333,b0881,,,E,,13129938
140804,174,83333,b0882,,,NE,,13129938
140805,174,83333,b0885,,,NE,,13129938
140806,174,83333,b0886,,,E,,13129938
140807,174,83333,b0887,,,E,,13129938
140808,174,83333,b0888,,,NE,,13129938
140809,174,83333,b0889,,,NE,,13129938
140810,174,83333,b0890,,,NE,,13129938
140811,174,83333,b0891,,,NE,,13129938
140812,174,83333,b0892,,,NE,,13129938
140813,174,83333,b0893,,,E,,13129938
140814,174,83333,b0894,,,NE,,13129938
140815,174,83333,b0895,,,NE,,13129938
140816,174,83333,b0896,,,NE,,13129938
140817,174,83333,b0897,,,E,,13129938
140818,174,83333,b0898,,,NE,,13129938
140819,174,83333,b0899,,,NE,,13129938
140820,174,83333,b0900,,,NE,,13129938
140821,174,83333,b0901,,,NE,,13129938
140822,174,83333,b0902,,,NE,,13129938
140823,174,83333,b0903,,,NE,,13129938
140824,174,83333,b0904,,,NE,,13129938
140825,174,83333,b0905,,,NE,,13129938
140826,174,83333,b0906,,,NE,,13129938
140827,174,83333,b0907,,,NE,,13129938
140828,174,83333,b0908,,,NE,,13129938
140829,174,83333,b0909,,,NE,,13129938
140830,174,83333,b0910,,,E,,13129938
140831,174,83333,b0911,,,NE,,13129938
140832,174,83333,b0912,,,NE,,13129938
140833,174,83333,b0913,,,NE,,13129938
140834,174,83333,b0914,,,E,,13129938
140835,174,83333,b0915,,,E,,13129938
140836,174,83333,b0916,,,NE,,13129938
140837,174,83333,b0918,,,E,,13129938
140838,174,83333,b0919,,,NE,,13129938
140839,174,83333,b0920,,,NE,,13129938
140840,174,83333,b0921,,,NE,,13129938
140841,174,83333,b0922,,,E,,13129938
140842,174,83333,b0923,,,E,,13129938
140843,174,83333,b0924,,,E,,13129938
140844,174,83333,b0925,,,NE,,13129938
140845,174,83333,b0926,,,E,,13129938
140846,174,83333,b0927,,,NE,,13129938
140847,174,83333,b0928,,,NE,,13129938
140848,174,83333,b0929,,,NE,,13129938
140849,174,83333,b0930,,,E,,13129938
140850,174,83333,b0931,,,NE,,13129938
140851,174,83333,b0932,,,NE,,13129938
140852,174,83333,b0933,,,NE,,13129938
140853,174,83333,b0934,,,NE,,13129938
140854,174,83333,b0935,,,NE,,13129938
140855,174,83333,b0936,,,NE,,13129938
140856,174,83333,b0937,,,NE,,13129938
140857,174,83333,b0938,,,NE,,13129938
140858,174,83333,b0939,,,NE,,13129938
140859,174,83333,b0940,,,NE,,13129938
140860,174,83333,b0941,,,NE,,13129938
140861,174,83333,b0942,,,NE,,13129938
140862,174,83333,b0943,,,NE,,13129938
140863,174,83333,b0944,,,NE,,13129938
140864,174,83333,b0945,,,NE,,13129938
140865,174,83333,b0946,,,NE,,13129938
140866,174,83333,b0947,,,NE,,13129938
140867,174,83333,b0948,,,NE,,13129938
140868,174,83333,b0949,,,NE,,13129938
140869,174,83333,b0950,,,NE,,13129938
140870,174,83333,b0951,,,NE,,13129938
140871,174,83333,b0952,,,NE,,13129938
140872,174,83333,b0954,,,E,,13129938
140873,174,83333,b0955,,,NE,,13129938
140874,174,83333,b0956,,,NE,,13129938
140875,174,83333,b0957,,,NE,,13129938
140876,174,83333,b0958,,,NE,,13129938
140877,174,83333,b0959,,,NE,,13129938
140878,174,83333,b0960,,,NE,,13129938
140879,174,83333,b0961,,,NE,,13129938
140880,174,83333,b0962,,,NE,,13129938
140881,174,83333,b0963,,,E,,13129938
140882,174,83333,b0964,,,NE,,13129938
140883,174,83333,b0965,,,E,,13129938
140884,174,83333,b0966,,,NE,,13129938
140885,174,83333,b0967,,,NE,,13129938
140886,174,83333,b0968,,,NE,,13129938
140887,174,83333,b0970,,,NE,,13129938
140888,174,83333,b0972,,,E,,13129938
140889,174,83333,b0973,,,NE,,13129938
140890,174,83333,b0974,,,E,,13129938
140891,174,83333,b0975,,,E,,13129938
140892,174,83333,b0976,,,NE,,13129938
140893,174,83333,b0977,,,NE,,13129938
140894,174,83333,b0978,,,NE,,13129938
140895,174,83333,b0979,,,NE,,13129938
140896,174,83333,b0980,,,NE,,13129938
140897,174,83333,b0981,,,NE,,13129938
140898,174,83333,b0982,,,NE,,13129938
140899,174,83333,b0983,,,NE,,13129938
140900,174,83333,b0984,,,NE,,13129938
140901,174,83333,b0985,,,NE,,13129938
140902,174,83333,b0986,,,NE,,13129938
140903,174,83333,b0987,,,E,,13129938
140904,174,83333,b0988,,,E,,13129938
140905,174,83333,b0990,,,NE,,13129938
140906,174,83333,b0991,,,NE,,13129938
140907,174,83333,b0992,,,NE,,13129938
140908,174,83333,b0993,,,NE,,13129938
140909,174,83333,b0994,,,NE,,13129938
140910,174,83333,b0995,,,E,,13129938
140911,174,83333,b0996,,,NE,,13129938
140912,174,83333,b0997,,,NE,,13129938
140913,174,83333,b0998,,,E,,13129938
140914,174,83333,b0999,,,E,,13129938
140915,174,83333,b1000,,,NE,,13129938
140916,174,83333,b1001,,,NE,,13129938
140917,174,83333,b1002,,,NE,,13129938
140918,174,83333,b1004,,,NE,,13129938
140919,174,83333,b1006,,,NE,,13129938
140920,174,83333,b1007,,,NE,,13129938
140921,174,83333,b1008,,,NE,,13129938
140922,174,83333,b1009,,,NE,,13129938
140923,174,83333,b1010,,,E,,13129938
140924,174,83333,b1011,,,E,,13129938
140925,174,83333,b1012,,,NE,,13129938
140926,174,83333,b1013,,,NE,,13129938
140927,174,83333,b1014,,,NE,,13129938
140928,174,83333,b1015,,,NE,,13129938
140929,174,83333,b1016,,,NE,,13129938
140930,174,83333,b1017,,,NE,,13129938
140931,174,83333,b1018,,,NE,,13129938
140932,174,83333,b1019,,,NE,,13129938
140933,174,83333,b1020,,,NE,,13129938
140934,174,83333,b1021,,,NE,,13129938
140935,174,83333,b1022,,,NE,,13129938
140936,174,83333,b1023,,,NE,,13129938
140937,174,83333,b1024,,,NE,,13129938
140938,174,83333,b1025,,,NE,,13129938
140939,174,83333,b1026,,,NE,,13129938
140940,174,83333,b1027,,,E,,13129938
140941,174,83333,b1028,,,NE,,13129938
140942,174,83333,b1029,,,NE,,13129938
140943,174,83333,b1030,,,NE,,13129938
140944,174,83333,b1033,,,E,,13129938
140945,174,83333,b1034,,,E,,13129938
140946,174,83333,b1035,,,NE,,13129938
140947,174,83333,b1036,,,E,,13129938
140948,174,83333,b1037,,,NE,,13129938
140949,174,83333,b1038,,,NE,,13129938
140950,174,83333,b1039,,,E,,13129938
140951,174,83333,b1040,,,NE,,13129938
140952,174,83333,b1041,,,NE,,13129938
140953,174,83333,b1042,,,NE,,13129938
140954,174,83333,b1043,,,NE,,13129938
140955,174,83333,b1045,,,NE,,13129938
140956,174,83333,b1046,,,NE,,13129938
140957,174,83333,b1047,,,NE,,13129938
140958,174,83333,b1048,,,NE,,13129938
140959,174,83333,b1049,,,NE,,13129938
140960,174,83333,b1050,,,NE,,13129938
140961,174,83333,b1051,,,E,,13129938
140962,174,83333,b1053,,,NE,,13129938
140963,174,83333,b1054,,,NE,,13129938
140964,174,83333,b1055,,,NE,,13129938
140965,174,83333,b1056,,,NE,,13129938
140966,174,83333,b1057,,,NE,,13129938
140967,174,83333,b1059,,,NE,,13129938
140968,174,83333,b1060,,,NE,,13129938
140969,174,83333,b1061,,,NE,,13129938
140970,174,83333,b1062,,,NE,,13129938
140971,174,83333,b1063,,,NE,,13129938
140972,174,83333,b1064,,,NE,,13129938
140973,174,83333,b1065,,,NE,,13129938
140974,174,83333,b1066,,,NE,,13129938
140975,174,83333,b1067,,,NE,,13129938
140976,174,83333,b1068,,,NE,,13129938
140977,174,83333,b1069,,,E,,13129938
140978,174,83333,b1070,,,NE,,13129938
140979,174,83333,b1071,,,NE,,13129938
140980,174,83333,b1072,,,NE,,13129938
140981,174,83333,b1073,,,NE,,13129938
140982,174,83333,b1074,,,NE,,13129938
140983,174,83333,b1075,,,NE,,13129938
140984,174,83333,b1076,,,NE,,13129938
140985,174,83333,b1077,,,NE,,13129938
140986,174,83333,b1078,,,NE,,13129938
140987,174,83333,b1079,,,NE,,13129938
140988,174,83333,b1080,,,NE,,13129938
140989,174,83333,b1081,,,NE,,13129938
140990,174,83333,b1082,,,NE,,13129938
140991,174,83333,b1084,,,E,,13129938
140992,174,83333,b1085,,,E,,13129938
140993,174,83333,b1086,,,NE,,13129938
140994,174,83333,b1087,,,NE,,13129938
140995,174,83333,b1088,,,NE,,13129938
140996,174,83333,b1090,,,NE,,13129938
140997,174,83333,b1091,,,E,,13129938
140998,174,83333,b1092,,,E,,13129938
140999,174,83333,b1093,,,E,,13129938
141000,174,83333,b1095,,,NE,,13129938
141001,174,83333,b1096,,,NE,,13129938
141002,174,83333,b1097,,,NE,,13129938
141003,174,83333,b1098,,,E,,13129938
141004,174,83333,b1099,,,E,,13129938
141005,174,83333,b1100,,,NE,,13129938
141006,174,83333,b1101,,,NE,,13129938
141007,174,83333,b1102,,,NE,,13129938
141008,174,83333,b1103,,,NE,,13129938
141009,174,83333,b1104,,,NE,,13129938
141010,174,83333,b1105,,,NE,,13129938
141011,174,83333,b1106,,,NE,,13129938
141012,174,83333,b1107,,,NE,,13129938
141013,174,83333,b1108,,,E,,13129938
141014,174,83333,b1109,,,NE,,13129938
141015,174,83333,b1110,,,NE,,13129938
141016,174,83333,b1111,,,NE,,13129938
141017,174,83333,b1112,,,NE,,13129938
141018,174,83333,b1113,,,NE,,13129938
141019,174,83333,b1114,,,NE,,13129938
141020,174,83333,b1115,,,NE,,13129938
141021,174,83333,b1116,,,E,,13129938
141022,174,83333,b1117,,,E,,13129938
141023,174,83333,b1118,,,E,,13129938
141024,174,83333,b1119,,,NE,,13129938
141025,174,83333,b1120,,,NE,,13129938
141026,174,83333,b1121,,,NE,,13129938
141027,174,83333,b1122,,,NE,,13129938
141028,174,83333,b1123,,,E,,13129938
141029,174,83333,b1124,,,E,,13129938
141030,174,83333,b1125,,,NE,,13129938
141031,174,83333,b1126,,,NE,,13129938
141032,174,83333,b1127,,,NE,,13129938
141033,174,83333,b1128,,,E,,13129938
141034,174,83333,b1129,,,NE,,13129938
141035,174,83333,b1130,,,NE,,13129938
141036,174,83333,b1131,,,NE,,13129938
141037,174,83333,b1132,,,NE,,13129938
141038,174,83333,b1133,,,E,,13129938
141039,174,83333,b1134,,,NE,,13129938
141040,174,83333,b1135,,,NE,,13129938
141041,174,83333,b1136,,,NE,,13129938
141042,174,83333,b1137,,,NE,,13129938
141043,174,83333,b1140,,,NE,,13129938
141044,174,83333,b1141,,,NE,,13129938
141045,174,83333,b1142,,,NE,,13129938
141046,174,83333,b1143,,,E,,13129938
141047,174,83333,b1144,,,E,,13129938
141048,174,83333,b1145,,,E,,13129938
141049,174,83333,b1146,,,E,,13129938
141050,174,83333,b1147,,,NE,,13129938
141051,174,83333,b1148,,,NE,,13129938
141052,174,83333,b1149,,,NE,,13129938
141053,174,83333,b1151,,,NE,,13129938
141054,174,83333,b1152,,,NE,,13129938
141055,174,83333,b1153,,,NE,,13129938
141056,174,83333,b1154,,,NE,,13129938
141057,174,83333,b1155,,,NE,,13129938
141058,174,83333,b1156,,,NE,,13129938
141059,174,83333,b1157,,,NE,,13129938
141060,174,83333,b1158,,,NE,,13129938
141061,174,83333,b1159,,,NE,,13129938
141062,174,83333,b1160,,,E,,13129938
141063,174,83333,b1161,,,E,,13129938
141064,174,83333,b1162,,,NE,,13129938
141065,174,83333,b1163,,,NE,,13129938
141066,174,83333,b1164,,,NE,,13129938
141067,174,83333,b1165,,,NE,,13129938
141068,174,83333,b1166,,,NE,,13129938
141069,174,83333,b1167,,,NE,,13129938
141070,174,83333,b1168,,,NE,,13129938
141071,174,83333,b1169,,,NE,,13129938
141072,174,83333,b1170,,,NE,,13129938
141073,174,83333,b1171,,,NE,,13129938
141074,174,83333,b1172,,,NE,,13129938
141075,174,83333,b1175,,,E,,13129938
141076,174,83333,b1176,,,NE,,13129938
141077,174,83333,b1177,,,NE,,13129938
141078,174,83333,b1178,,,NE,,13129938
141079,174,83333,b1180,,,E,,13129938
141080,174,83333,b1181,,,NE,,13129938
141081,174,83333,b1182,,,NE,,13129938
141082,174,83333,b1183,,,NE,,13129938
141083,174,83333,b1184,,,NE,,13129938
141084,174,83333,b1185,,,NE,,13129938
141085,174,83333,b1186,,,NE,,13129938
141086,174,83333,b1187,,,NE,,13129938
141087,174,83333,b1188,,,NE,,13129938
141088,174,83333,b1189,,,E,,13129938
141089,174,83333,b1190,,,NE,,13129938
141090,174,83333,b1191,,,NE,,13129938
141091,174,83333,b1192,,,NE,,13129938
141092,174,83333,b1193,,,NE,,13129938
141093,174,83333,b1194,,,NE,,13129938
141094,174,83333,b1195,,,NE,,13129938
141095,174,83333,b1196,,,NE,,13129938
141096,174,83333,b1197,,,NE,,13129938
141097,174,83333,b1198,,,NE,,13129938
141098,174,83333,b1199,,,E,,13129938
141099,174,83333,b1200,,,NE,,13129938
141100,174,83333,b1201,,,NE,,13129938
141101,174,83333,b1202,,,NE,,13129938
141102,174,83333,b1203,,,E,,13129938
141103,174,83333,b1204,,,E,,13129938
141104,174,83333,b1205,,,E,,13129938
141105,174,83333,b1206,,,NE,,13129938
141106,174,83333,b1207,,,E,,13129938
141107,174,83333,b1208,,,E,,13129938
141108,174,83333,b1212,,,E,,13129938
141109,174,83333,b1213,,,E,,13129938
141110,174,83333,b1214,,,NE,,13129938
141111,174,83333,b1215,,,NE,,13129938
141112,174,83333,b1216,,,NE,,13129938
141113,174,83333,b1218,,,NE,,13129938
141114,174,83333,b1219,,,NE,,13129938
141115,174,83333,b1220,,,NE,,13129938
141116,174,83333,b1221,,,NE,,13129938
141117,174,83333,b1222,,,NE,,13129938
141118,174,83333,b1223,,,NE,,13129938
141119,174,83333,b1224,,,NE,,13129938
141120,174,83333,b1225,,,NE,,13129938
141121,174,83333,b1226,,,NE,,13129938
141122,174,83333,b1227,,,NE,,13129938
141123,174,83333,b1228,,,E,,13129938
141124,174,83333,b1232,,,E,,13129938
141125,174,83333,b1233,,,NE,,13129938
141126,174,83333,b1234,,,NE,,13129938
141127,174,83333,b1235,,,E,,13129938
141128,174,83333,b1236,,,E,,13129938
141129,174,83333,b1237,,,E,,13129938
141130,174,83333,b1238,,,E,,13129938
141131,174,83333,b1239,,,NE,,13129938
141132,174,83333,b1241,,,NE,,13129938
141133,174,83333,b1242,,,NE,,13129938
141134,174,83333,b1243,,,NE,,13129938
141135,174,83333,b1244,,,NE,,13129938
141136,174,83333,b1245,,,E,,13129938
141137,174,83333,b1246,,,E,,13129938
141138,174,83333,b1247,,,NE,,13129938
141139,174,83333,b1248,,,NE,,13129938
141140,174,83333,b1249,,,NE,,13129938
141141,174,83333,b1250,,,NE,,13129938
141142,174,83333,b1251,,,NE,,13129938
141143,174,83333,b1252,,,E,,13129938
141144,174,83333,b1253,,,E,,13129938
141145,174,83333,b1254,,,E,,13129938
141146,174,83333,b1255,,,NE,,13129938
141147,174,83333,b1256,,,NE,,13129938
141148,174,83333,b1257,,,NE,,13129938
141149,174,83333,b1258,,,NE,,13129938
141150,174,83333,b1259,,,NE,,13129938
141151,174,83333,b1260,,,NE,,13129938
141152,174,83333,b1261,,,NE,,13129938
141153,174,83333,b1262,,,NE,,13129938
141154,174,83333,b1263,,,NE,,13129938
141155,174,83333,b1264,,,NE,,13129938
141156,174,83333,b1266,,,NE,,13129938
141157,174,83333,b1267,,,NE,,13129938
141158,174,83333,b1268,,,NE,,13129938
141159,174,83333,b1269,,,E,,13129938
141160,174,83333,b1270,,,E,,13129938
141161,174,83333,b1271,,,E,,13129938
141162,174,83333,b1272,,,NE,,13129938
141163,174,83333,b1273,,,NE,,13129938
141164,174,83333,b1274,,,E,,13129938
141165,174,83333,b1275,,,NE,,13129938
141166,174,83333,b1276,,,NE,,13129938
141167,174,83333,b1277,,,E,,13129938
141168,174,83333,b1278,,,NE,,13129938
141169,174,83333,b1279,,,E,,13129938
141170,174,83333,b1280,,,NE,,13129938
141171,174,83333,b1281,,,E,,13129938
141172,174,83333,b1282,,,NE,,13129938
141173,174,83333,b1283,,,NE,,13129938
141174,174,83333,b1284,,,NE,,13129938
141175,174,83333,b1285,,,NE,,13129938
141176,174,83333,b1286,,,NE,,13129938
141177,174,83333,b1288,,,E,,13129938
141178,174,83333,b1289,,,NE,,13129938
141179,174,83333,b1290,,,NE,,13129938
141180,174,83333,b1291,,,NE,,13129938
141181,174,83333,b1292,,,NE,,13129938
141182,174,83333,b1293,,,NE,,13129938
141183,174,83333,b1294,,,NE,,13129938
141184,174,83333,b1295,,,NE,,13129938
141185,174,83333,b1296,,,NE,,13129938
141186,174,83333,b1297,,,NE,,13129938
141187,174,83333,b1298,,,NE,,13129938
141188,174,83333,b1299,,,NE,,13129938
141189,174,83333,b1300,,,NE,,13129938
141190,174,83333,b1301,,,NE,,13129938
141191,174,83333,b1302,,,NE,,13129938
141192,174,83333,b1303,,,NE,,13129938
141193,174,83333,b1304,,,NE,,13129938
141194,174,83333,b1306,,,E,,13129938
141195,174,83333,b1307,,,NE,,13129938
141196,174,83333,b1308,,,E,,13129938
141197,174,83333,b1309,,,NE,,13129938
141198,174,83333,b1310,,,NE,,13129938
141199,174,83333,b1311,,,NE,,13129938
141200,174,83333,b1312,,,NE,,13129938
141201,174,83333,b1313,,,NE,,13129938
141202,174,83333,b1315,,,NE,,13129938
141203,174,83333,b1316,,,NE,,13129938
141204,174,83333,b1317,,,NE,,13129938
141205,174,83333,b1318,,,NE,,13129938
141206,174,83333,b1319,,,NE,,13129938
141207,174,83333,b1320,,,NE,,13129938
141208,174,83333,b1321,,,NE,,13129938
141209,174,83333,b1322,,,E,,13129938
141210,174,83333,b1323,,,NE,,13129938
141211,174,83333,b1324,,,NE,,13129938
141212,174,83333,b1325,,,NE,,13129938
141213,174,83333,b1326,,,E,,13129938
141214,174,83333,b1327,,,NE,,13129938
141215,174,83333,b1328,,,NE,,13129938
141216,174,83333,b1329,,,NE,,13129938
141217,174,83333,b1330,,,NE,,13129938
141218,174,83333,b1332,,,E,,13129938
141219,174,83333,b1333,,,NE,,13129938
141220,174,83333,b1334,,,NE,,13129938
141221,174,83333,b1336,,,NE,,13129938
141222,174,83333,b1337,,,NE,,13129938
141223,174,83333,b1338,,,NE,,13129938
141224,174,83333,b1339,,,NE,,13129938
141225,174,83333,b1340,,,E,,13129938
141226,174,83333,b1341,,,NE,,13129938
141227,174,83333,b1342,,,NE,,13129938
141228,174,83333,b1343,,,NE,,13129938
141229,174,83333,b1344,,,NE,,13129938
141230,174,83333,b1345,,,NE,,13129938
141231,174,83333,b1346,,,NE,,13129938
141232,174,83333,b1349,,,NE,,13129938
141233,174,83333,b1350,,,NE,,13129938
141234,174,83333,b1351,,,NE,,13129938
141235,174,83333,b1353,,,NE,,13129938
141236,174,83333,b1354,,,NE,,13129938
141237,174,83333,b1356,,,E,,13129938
141238,174,83333,b1357,,,E,,13129938
141239,174,83333,b1358,,,E,,13129938
141240,174,83333,b1359,,,E,,13129938
141241,174,83333,b1360,,,NE,,13129938
141242,174,83333,b1361,,,NE,,13129938
141243,174,83333,b1362,,,NE,,13129938
141244,174,83333,b1363,,,NE,,13129938
141245,174,83333,b1364,,,NE,,13129938
141246,174,83333,b1365,,,NE,,13129938
141247,174,83333,b1366,,,NE,,13129938
141248,174,83333,b1367,,,NE,,13129938
141249,174,83333,b1368,,,NE,,13129938
141250,174,83333,b1370,,,E,,13129938
141251,174,83333,b1371,,,NE,,13129938
141252,174,83333,b1372,,,NE,,13129938
141253,174,83333,b1373,,,NE,,13129938
141254,174,83333,b1374,,,NE,,13129938
141255,174,83333,b1375,,,NE,,13129938
141256,174,83333,b1376,,,NE,,13129938
141257,174,83333,b1377,,,NE,,13129938
141258,174,83333,b1378,,,NE,,13129938
141259,174,83333,b1379,,,E,,13129938
141260,174,83333,b1380,,,NE,,13129938
141261,174,83333,b1381,,,NE,,13129938
141262,174,83333,b1382,,,NE,,13129938
141263,174,83333,b1383,,,NE,,13129938
141264,174,83333,b1384,,,NE,,13129938
141265,174,83333,b1385,,,NE,,13129938
141266,174,83333,b1386,,,NE,,13129938
141267,174,83333,b1387,,,NE,,13129938
141268,174,83333,b1388,,,NE,,13129938
141269,174,83333,b1390,,,E,,13129938
141270,174,83333,b1391,,,NE,,13129938
141271,174,83333,b1392,,,NE,,13129938
141272,174,83333,b1393,,,NE,,13129938
141273,174,83333,b1394,,,NE,,13129938
141274,174,83333,b1395,,,NE,,13129938
141275,174,83333,b1396,,,NE,,13129938
141276,174,83333,b1397,,,NE,,13129938
141277,174,83333,b1398,,,NE,,13129938
141278,174,83333,b1399,,,E,,13129938
141279,174,83333,b1400,,,E,,13129938
141280,174,83333,b1406,,,NE,,13129938
141281,174,83333,b1407,,,NE,,13129938
141282,174,83333,b1408,,,NE,,13129938
141283,174,83333,b1410,,,NE,,13129938
141284,174,83333,b1411,,,NE,,13129938
141285,174,83333,b1412,,,E,,13129938
141286,174,83333,b1413,,,NE,,13129938
141287,174,83333,b1414,,,NE,,13129938
141288,174,83333,b1415,,,NE,,13129938
141289,174,83333,b1418,,,NE,,13129938
141290,174,83333,b1419,,,NE,,13129938
141291,174,83333,b1421,,,E,,13129938
141292,174,83333,b1422,,,NE,,13129938
141293,174,83333,b1423,,,NE,,13129938
141294,174,83333,b1424,,,NE,,13129938
141295,174,83333,b1427,,,E,,13129938
